$Lewiston qdt year 2016 YC 06/21/22 upd.,
226.458,10.387464130
226.500,8.695020333
226.542,-44.034179970
226.583,-34.662655200
226.625,-6.107139630
226.667,-2.404923167
226.708,5.879812600
226.750,6.879687367
226.792,-4.078995233
226.833,9.667319730
226.875,19.041014700
226.917,-13.519939430
226.958,2.784799567
227.000,4.200871800
227.042,5.433523533
227.083,2.465468867
227.125,-2.966820267
227.167,4.546739067
227.208,3.027451933
227.250,0.433364433
227.292,1.511511433
227.333,3.317625667
227.375,-0.483042667
227.417,42.505567130
227.458,32.605186670
227.500,-6.603526200
227.542,-40.835700530
227.583,-31.258582430
227.625,-14.772808700
227.667,-18.684937470
227.708,0.685907667
227.750,10.405933270
227.792,-2.854038200
227.833,20.121221670
227.875,49.653189100
227.917,-26.824695630
227.958,-9.516390100
228.000,13.040111070
228.042,-1.200292900
228.083,0.114593233
228.125,4.164873167
228.167,-8.105836433
228.208,18.416543370
228.250,12.280198270
228.292,-8.486110933
228.333,4.891570500
228.375,0.854946300
228.417,-4.229976967
228.458,-5.135357667
228.500,9.246963133
228.542,-17.357139030
228.583,-32.145405930
228.625,-18.007233970
228.667,2.895650130
228.708,-2.532741167
228.750,12.666972830
228.792,-1.170293800
228.833,2.825445170
228.875,48.409611770
228.917,19.317191630
228.958,7.284742100
229.000,-3.279645500
229.042,5.256127230
229.083,-4.512173300
229.125,-4.869986200
229.167,4.213780833
229.208,-3.396436233
229.250,-1.076822767
229.292,-1.413879400
229.333,5.126811200
229.375,13.346347030
229.417,-1.727810100
229.458,-7.591078533
229.500,-4.054491500
229.542,-19.067116830
229.583,-40.830000570
229.625,-19.385642370
229.667,5.607408930
229.708,6.668839133
229.750,14.432884430
229.792,5.038299233
229.833,3.216355870
229.875,32.661533830
229.917,29.123358430
229.958,6.668331700
230.000,-6.404147000
230.042,0.244125433
230.083,-3.281421200
230.125,-1.757509400
230.167,4.136271233
230.208,-1.351611900
230.250,-1.736604300
230.292,-2.629729500
230.333,-0.236464067
230.375,11.965445230
230.417,2.003627167
230.458,-1.687240633
230.500,-10.084652070
230.542,-13.757981630
230.583,-39.989578200
230.625,-16.410900400
230.667,5.387061070
230.708,6.996711167
230.750,-5.395572533
230.792,17.071972500
230.833,8.583416567
230.875,45.974020930
230.917,33.818573630
230.958,-14.063846070
231.000,6.464046900
231.042,-6.218021467
231.083,-6.836227767
231.125,4.142619100
231.167,-3.095012400
231.208,-2.199321500
231.250,-3.301734867
231.292,3.440642067
231.333,-1.220838500
231.375,-2.004190767
231.417,9.229082500
231.458,9.301064100
231.500,-2.620522367
231.542,-18.009228700
231.583,-45.658092900
231.625,-22.470923170
231.667,10.879437730
231.708,6.790070933
231.750,6.491253333
231.792,0.181662000
231.833,2.134793067
231.875,51.966183830
231.917,18.404779170
231.958,-0.647982470
232.000,1.316700700
232.042,-1.173484567
232.083,-3.773413700
232.125,1.213450300
232.167,-5.709102800
232.208,3.955671833
232.250,-7.565913600
232.292,11.741461630
232.333,3.780556470
232.375,2.222551633
232.417,-0.938022900
232.458,-4.120488067
232.500,-19.772227800
232.542,-41.686376400
232.583,-16.642496470
232.625,-0.894632670
232.667,11.114326830
232.708,1.248600133
232.750,11.215353770
232.792,6.970114733
232.833,60.270111100
232.875,-6.378300370
232.917,-5.830318130
232.958,7.384876533
233.000,7.027703833
233.042,-4.147598000
233.083,-2.603066800
233.125,-4.657617600
233.167,2.027661333
233.208,-1.558858400
233.250,-3.138524000
233.292,2.070044533
233.333,-0.070482200
233.375,9.878830230
233.417,7.347182167
233.458,-10.115857170
233.500,-6.590117033
233.542,-35.506510600
233.583,-32.713612500
233.625,-3.874428770
233.667,10.228872170
233.708,6.143154700
233.750,2.937220600
233.792,9.674933233
233.833,5.696124533
233.875,42.922858770
233.917,22.575253030
233.958,-4.412141670
234.000,8.448814133
234.042,-2.250593300
234.083,3.681227833
234.125,-5.313387567
234.167,-5.940166100
234.208,3.709840800
234.250,5.920782367
234.292,2.398132600
234.333,-1.080713100
234.375,-28.143589230
234.417,-24.471032630
234.458,10.686929700
234.500,11.440891270
234.542,2.648284400
234.583,-26.317090400
234.625,0.113979070
234.667,1.078795500
234.708,-4.948603767
234.750,7.847359067
234.792,-4.976945033
234.833,7.115487570
234.875,45.378205000
234.917,17.024024300
234.958,-4.138694300
235.000,15.247692130
235.042,-1.970169400
235.083,-0.260610100
235.125,-3.840826900
235.167,0.735639233
235.208,2.780549267
235.250,4.169900600
235.292,10.554508400
235.333,1.265435200
235.375,-9.077132133
235.417,3.580894700
235.458,-10.833882430
235.500,-29.313826100
235.542,-24.428796130
235.583,-12.939523400
235.625,-6.028306330
235.667,-10.002142670
235.708,8.457269500
235.750,10.879649130
235.792,7.732578433
235.833,1.373800900
235.875,42.458476830
235.917,26.777252130
235.958,9.430963600
236.000,3.485712900
236.042,-4.585017300
236.083,-1.944887967
236.125,-2.536912000
236.167,-5.246410900
236.208,-20.350896830
236.250,-16.310554030
236.292,7.156681567
236.333,-3.147974633
236.375,3.291301800
236.417,-0.646251833
236.458,-0.166672867
236.500,2.604758300
236.542,0.843833200
236.583,-0.788197933
236.625,-7.019296700
236.667,-27.273145370
236.708,-17.020333900
236.750,7.550888570
236.792,-3.312589800
236.833,3.935947870
236.875,60.280600270
236.917,37.302308700
236.958,-27.801816670
237.000,4.367976370
237.042,-8.827013867
237.083,-1.952651067
237.125,1.594240233
237.167,-0.598812867
237.208,9.667500600
237.250,12.365405000
237.292,-25.550770430
237.333,-12.840097000
237.375,-1.620179400
237.417,3.915016700
237.458,5.939483800
237.500,0.126082400
237.542,0.980387900
237.583,1.099109300
237.625,2.237608000
237.667,0.328294500
237.708,-28.866444000
237.750,-12.741478470
237.792,37.004537900
237.833,3.776220367
237.875,38.998658630
237.917,13.675844470
237.958,-20.637954770
238.000,-17.858165370
238.042,0.782884333
238.083,-3.203223867
238.125,2.391339133
238.167,-3.173280000
238.208,3.391635567
238.250,-2.859816767
238.292,11.072642070
238.333,9.392461833
238.375,-24.990085830
238.417,-11.675336600
238.458,0.582368033
238.500,-0.416416533
238.542,-6.059053100
238.583,0.329071300
238.625,6.119837700
238.667,1.686398033
238.708,-26.434743700
238.750,-3.908664870
238.792,-3.331966867
238.833,44.780033170
238.875,31.511617270
238.917,13.149091230
238.958,1.173003370
239.000,1.690894800
239.042,-1.169416633
239.083,-0.041050900
239.125,4.796508200
239.167,1.594025300
239.208,-3.532465867
239.250,1.334321233
239.292,1.150851233
239.333,2.044077733
239.375,-3.323466300
239.417,-15.843882600
239.458,-7.476380500
239.500,4.147864370
239.542,-1.279546600
239.583,9.635508733
239.625,5.466552500
239.667,-0.930816233
239.708,-33.271326330
239.750,45.688141870
239.792,42.970573570
239.833,-6.794978400
239.875,12.353465670
239.917,2.871651500
239.958,0.787061967
240.000,-2.234434367
240.042,1.231627733
240.083,0.889493533
240.125,0.550367333
240.167,2.709442533
240.208,0.860191833
240.250,-1.905398200
240.292,2.978599067
240.333,3.199377433
240.375,1.493594833
240.417,0.726877000
240.458,3.577378833
240.500,-0.698243267
240.542,-23.874317100
240.583,-14.293071700
240.625,38.727637530
240.667,11.194898300
240.708,-45.376235730
240.750,-5.838809230
240.792,-8.106406900
240.833,62.325782670
240.875,25.121840530
240.917,2.346213300
240.958,7.550035070
241.000,-10.120044400
241.042,7.468306970
241.083,-1.827927867
241.125,-1.350335100
241.167,1.444174533
241.208,4.543484867
241.250,-0.066536600
241.292,0.624722033
241.333,1.506302033
241.375,0.833467200
241.417,0.122354067
241.458,-10.087408800
241.500,-15.460109530
241.542,6.075484867
241.583,0.529490933
241.625,8.447384433
241.667,8.889958133
241.708,-2.529747800
241.750,6.548996267
241.792,0.296644300
241.833,3.268316467
241.875,21.256627330
241.917,11.467297230
241.958,7.044625133
242.000,5.651479967
242.042,-2.325836200
242.083,1.738118033
242.125,-0.394089467
242.167,1.464767533
242.208,1.208850933
242.250,0.475617633
242.292,1.147265133
242.333,2.332088933
242.375,0.809788333
242.417,-0.142313000
242.458,1.017703567
242.500,-11.571712400
242.542,-14.658194370
242.583,6.280319933
242.625,-2.439733400
242.667,7.537939967
242.708,2.779759100
242.750,1.387194533
242.792,4.957812133
242.833,3.548700667
242.875,27.065013670
242.917,4.862101600
242.958,4.480448267
243.000,15.267048330
243.042,-29.224973600
243.083,-1.482786670
243.125,-1.471144500
243.167,-10.220645670
243.208,23.559178270
243.250,23.431748800
243.292,-6.270584500
243.333,5.339997333
243.375,-1.016967067
243.417,-0.280220267
243.458,-0.330832633
243.500,-22.921302200
243.542,-6.681287367
243.583,0.069036500
243.625,-2.687444967
243.667,7.761199533
243.708,3.395314233
243.750,3.357311633
243.792,6.498637900
243.833,20.769166870
243.875,8.898017633
243.917,1.004393133
243.958,3.585608133
244.000,2.439344633
244.042,-1.378226667
244.083,0.439475833
244.125,-0.826348667
244.167,-1.564279067
244.208,0.652950233
244.250,0.703419533
244.292,-0.479253800
244.333,-15.102589770
244.375,-13.901168800
244.417,-9.409551170
244.458,-0.251115733
244.500,10.607734730
244.542,9.995197933
244.583,7.483326833
244.625,2.550214233
244.667,7.416109633
244.708,3.077503533
244.750,1.030909667
244.792,27.053784570
244.833,10.083186570
244.875,1.855864933
244.917,-1.636687567
244.958,0.173211967
245.000,-8.506608000
245.042,-3.764062500
245.083,6.277033233
245.125,-2.587744033
245.167,2.179307133
245.208,10.308925500
245.250,-1.285947800
245.292,-1.284383167
245.333,4.684935767
245.375,-0.679019900
245.417,-2.959166333
245.458,-13.935715900
245.500,-13.471041930
245.542,0.747492800
245.583,5.978797567
245.625,3.981577400
245.667,1.630570167
245.708,5.839534100
245.750,15.054214730
245.792,0.557224033
245.833,-4.386204300
245.875,20.794365200
245.917,10.732157700
245.958,5.810623833
246.000,0.518950800
246.042,4.615669733
246.083,-1.550512700
246.125,3.006747333
246.167,2.545288433
246.208,3.628461833
246.250,4.796452067
246.292,2.026034567
246.333,0.637282867
246.375,-0.870873933
246.417,0.563070567
246.458,0.656801467
246.500,-0.121440300
246.542,-15.443180270
246.583,-18.362203070
246.625,3.981573670
246.667,5.376817833
246.708,-0.671619867
246.750,5.415205667
246.792,8.027607467
246.833,0.684092467
246.875,27.130636000
246.917,11.674637230
246.958,1.974444233
247.000,2.133951733
247.042,0.325528633
247.083,0.216957333
247.125,0.532611533
247.167,0.156883933
247.208,6.938413133
247.250,3.282883667
247.292,1.595610367
247.333,-2.746074367
247.375,4.529951367
247.417,-9.058142230
247.458,-2.179549567
247.500,3.214536400
247.542,-13.614764100
247.583,3.361823833
247.625,-5.194478167
247.667,6.437979700
247.708,1.343726667
247.750,2.136015133
247.792,6.315108067
247.833,5.389552300
247.875,19.358940900
247.917,6.602334133
247.958,3.094710933
248.000,8.025150633
248.042,-5.717789800
248.083,3.555963633
248.125,0.069945333
248.167,1.388880933
248.208,-0.909898567
248.250,6.552707433
248.292,7.115886533
248.333,-2.864474467
248.375,0.798775367
248.417,1.522596967
248.458,0.128576867
248.500,-2.571133000
248.542,-20.372817870
248.583,-7.275679167
248.625,-0.531443367
248.667,6.393366133
248.708,-0.603597500
248.750,8.135635033
248.792,-7.114432967
248.833,16.512448130
248.875,-5.039172933
248.917,31.493109000
248.958,4.278093600
249.000,4.724483733
249.042,5.532925833
249.083,-1.754793900
249.125,1.644795133
249.167,-0.850563467
249.208,5.207069200
249.250,3.289694600
249.292,0.888564700
249.333,-1.931540800
249.375,1.595402367
249.417,5.123341867
249.458,-2.906554300
249.500,-7.195311433
249.542,1.175214933
249.583,-15.192084400
249.625,-3.692378130
249.667,8.986648433
249.708,-6.947647400
249.750,-12.425704600
249.792,-22.139185200
249.833,3.445968400
249.875,51.496018300
249.917,41.404010470
249.958,4.342874700
250.000,6.218793370
250.042,-7.317505200
250.083,4.804066667
250.125,1.945182033
250.167,-6.287664400
250.208,6.071302433
250.250,5.666118067
250.292,0.369645267
250.333,0.650353167
250.375,5.546706300
250.417,-2.258101967
250.458,2.373994467
250.500,-1.513047633
250.542,0.813115567
250.583,2.378570167
250.625,-4.494287633
250.667,-6.300624700
250.708,-39.746885800
250.750,4.703603830
250.792,-16.535353270
250.833,1.591032770
250.875,51.231664430
250.917,24.723467930
250.958,2.008585833
251.000,9.431672833
251.042,3.158264433
251.083,0.343498833
251.125,2.442640433
251.167,0.197083733
251.208,2.408732800
251.250,4.549376667
251.292,5.554477800
251.333,3.965467900
251.375,2.299120633
251.417,2.384207133
251.458,-4.095987500
251.500,-2.136604067
251.542,2.720400233
251.583,-1.342866067
251.625,-19.238191570
251.667,-4.783995867
251.708,-35.102497170
251.750,-5.065484130
251.792,-5.964342967
251.833,7.493963300
251.875,64.728498600
251.917,15.150868200
251.958,0.545483770
252.000,14.600288800
252.042,1.429946900
252.083,2.510185200
252.125,-2.981523533
252.167,-3.472488800
252.208,7.810418300
252.250,5.714895233
252.292,-4.198138600
252.333,2.357488200
252.375,-9.871202433
252.417,0.836875233
252.458,-10.684507300
252.500,-6.243349600
252.542,-3.930910867
252.583,-3.478658033
252.625,9.847464800
252.667,3.427620067
252.708,-0.560930733
252.750,6.200310333
252.792,-0.787332133
252.833,10.672767770
252.875,22.817672230
252.917,8.347710700
252.958,-0.590707267
253.000,-2.961895233
253.042,-5.268857733
253.083,6.197718200
253.125,-0.392578433
253.167,-3.606744333
253.208,13.130859370
253.250,6.528002000
253.292,-0.655103967
253.333,0.441043533
253.375,-3.022715267
253.417,2.482588933
253.458,2.317666267
253.500,-13.633021400
253.542,-20.633105770
253.583,-3.596890700
253.625,5.056749767
253.667,5.154332300
253.708,6.956173100
253.750,0.441630767
253.792,2.698232200
253.833,13.663343530
253.875,15.321732270
253.917,8.426310267
253.958,6.131408300
254.000,-1.600110000
254.042,-6.447737667
254.083,3.068377767
254.125,3.974424267
254.167,-0.286415933
254.208,10.791276300
254.250,14.898890130
254.292,-3.201050767
254.333,1.982821933
254.375,-2.522136400
254.417,2.627446733
254.458,0.724869100
254.500,-11.955280500
254.542,-14.594491030
254.583,-14.483419930
254.625,1.011907067
254.667,7.936627800
254.708,4.506873500
254.750,7.377958667
254.792,1.296767200
254.833,5.988646900
254.875,-3.547393267
254.917,24.898950570
254.958,4.238228230
255.000,4.227417567
255.042,9.092486100
255.083,2.499322867
255.125,-3.139535533
255.167,2.017615100
255.208,7.948258830
255.250,9.325469133
255.292,3.289612833
255.333,-2.674857767
255.375,-0.679133167
255.417,-1.169168200
255.458,4.579714233
255.500,2.629156367
255.542,-24.021741070
255.583,-19.712329170
255.625,2.777023530
255.667,-2.685939500
255.708,7.972077800
255.750,-0.504005233
255.792,5.514162933
255.833,6.639435067
255.875,19.932962970
255.917,7.835315767
255.958,1.679022567
256.000,7.580922567
256.042,-2.268314833
256.083,4.158056500
256.125,-5.843704033
256.167,6.527763300
256.208,-2.607601533
256.250,2.137758667
256.292,0.741452933
256.333,-0.512768433
256.375,2.666941800
256.417,11.249596500
256.458,-28.168212430
256.500,3.099130200
256.542,10.623278970
256.583,-10.579923470
256.625,2.766351167
256.667,2.921771000
256.708,4.079755800
256.750,-0.455818933
256.792,5.313153433
256.833,5.137270800
256.875,-22.813587570
256.917,71.248024600
256.958,-9.192067733
257.000,-13.775698330
257.042,10.937850600
257.083,0.660112967
257.125,3.215882600
257.167,-0.455575933
257.208,15.739691530
257.250,6.557110233
257.292,6.147266267
257.333,-3.272798567
257.375,-0.636839167
257.417,0.960084233
257.458,-3.728395200
257.500,-2.240969133
257.542,-19.818542730
257.583,-7.916366000
257.625,1.275036467
257.667,1.045211800
257.708,-0.466039100
257.750,7.919669467
257.792,4.052622633
257.833,1.019192100
257.875,23.721432800
257.917,9.124708600
257.958,-1.273231733
258.000,6.129845467
258.042,-1.193362233
258.083,0.853229067
258.125,0.404167267
258.167,1.429348800
258.208,7.231798067
258.250,3.794551633
258.292,-3.914639933
258.333,0.422288767
258.375,-0.172186033
258.417,0.974329200
258.458,10.851526570
258.500,6.780918300
258.542,1.744883933
258.583,-3.508809367
258.625,1.957748933
258.667,-7.214534900
258.708,-52.229619700
258.750,-11.333705930
258.792,-8.114229667
258.833,43.485100700
258.875,33.480799000
258.917,8.032081367
258.958,-3.190116200
259.000,7.390750233
259.042,-1.651883167
259.083,2.166803267
259.125,3.437406000
259.167,1.017387467
259.208,-0.950418433
259.250,3.292024467
259.292,0.704057833
259.333,4.264872500
259.375,16.971796170
259.417,1.404661833
259.458,-3.573601200
259.500,-1.799511467
259.542,4.614882967
259.583,-1.553009767
259.625,-25.643657200
259.667,-15.488071300
259.708,-3.260411033
259.750,9.817910467
259.792,0.641598867
259.833,9.621617700
259.875,25.549791430
259.917,4.993430200
259.958,5.278945667
260.000,-3.566587633
260.042,2.457941100
260.083,-0.428139300
260.125,3.755633567
260.167,3.641704167
260.208,0.366485867
260.250,1.748293267
260.292,0.478227167
260.333,4.111729600
260.375,0.727785367
260.417,-0.730480633
260.458,12.331339170
260.500,11.170086270
260.542,-24.557056370
260.583,-12.624111400
260.625,-8.346237433
260.667,6.368175767
260.708,2.236321500
260.750,9.046709500
260.792,0.086552867
260.833,5.186088767
260.875,25.717969170
260.917,-0.927473567
260.958,8.610741500
261.000,5.486476167
261.042,0.361288067
261.083,-0.662535233
261.125,5.626963200
261.167,-0.208715133
261.208,-2.849318733
261.250,4.464437900
261.292,0.083141667
261.333,0.553899967
261.375,3.610063600
261.417,1.049541467
261.458,6.716948200
261.500,9.763472000
261.542,4.558395700
261.583,6.829834100
261.625,-34.425853230
261.667,-13.986649800
261.708,1.478302100
261.750,8.988391867
261.792,-1.803313033
261.833,3.643875067
261.875,29.704344770
261.917,5.388272967
261.958,-2.000685333
262.000,9.536685400
262.042,-3.227279633
262.083,-1.830845133
262.125,4.586038900
262.167,1.391138267
262.208,-0.029510133
262.250,0.786646267
262.292,4.162257300
262.333,0.432609267
262.375,5.785954730
262.417,11.096304130
262.458,5.279979333
262.500,-2.222242667
262.542,0.692302133
262.583,-23.941455300
262.625,-15.648476770
262.667,-3.865697367
262.708,8.784872933
262.750,8.316506867
262.792,0.517080833
262.833,2.146353533
262.875,22.860477670
262.917,5.893019567
262.958,-0.262349933
263.000,7.186936000
263.042,0.499878667
263.083,-0.696049833
263.125,1.579540667
263.167,-0.873141933
263.208,2.669718200
263.250,-0.168447933
263.292,-0.680315833
263.333,4.416301100
263.375,1.458221767
263.417,0.532717767
263.458,1.412253867
263.500,2.525138967
263.542,3.553771600
263.583,-16.614715330
263.625,-0.566328367
263.667,-0.212342867
263.708,4.028550067
263.750,-0.012231067
263.792,12.930699930
263.833,-1.378987700
263.875,20.831555370
263.917,6.513541967
263.958,-2.503779967
264.000,5.503199633
264.042,0.494017900
264.083,2.660987033
264.125,3.522211233
264.167,-0.818593800
264.208,-1.946328400
264.250,0.282771533
264.292,11.807071330
264.333,10.474900230
264.375,5.531870600
264.417,-18.009788470
264.458,-9.264069770
264.500,-2.061816200
264.542,1.231773300
264.583,1.884847467
264.625,5.187843500
264.667,-1.118970067
264.708,0.952850600
264.750,-0.574520767
264.792,2.411686500
264.833,-5.028841733
264.875,25.609233400
264.917,5.691169033
264.958,2.521001670
265.000,11.775976030
265.042,10.156441630
265.083,0.041878533
265.125,-2.781671700
265.167,3.065603133
265.208,4.307829333
265.250,-1.779191500
265.292,12.211040330
265.333,10.772818130
265.375,5.147091133
265.417,-2.180494367
265.458,-2.459753600
265.500,10.300619700
265.542,-3.875255400
265.583,-7.778639333
265.625,3.261898567
265.667,-13.584224400
265.708,-42.065365670
265.750,-21.760809200
265.792,-2.656432800
265.833,6.461776800
265.875,61.171993530
265.917,3.974463630
265.958,0.725849230
266.000,18.169424330
266.042,4.828035000
266.083,-2.396500500
266.125,3.381161433
266.167,0.154527700
266.208,13.672770670
266.250,5.105132900
266.292,3.072317633
266.333,-3.068223967
266.375,-1.735246233
266.417,-1.118068667
266.458,-0.834192467
266.500,3.176522033
266.542,-2.902951067
266.583,-17.810201770
266.625,-13.439377600
266.667,3.556323333
266.708,-27.734037970
266.750,-0.218371930
266.792,1.956370770
266.833,-0.599094233
266.875,60.933778830
266.917,10.184827530
266.958,-0.071418467
267.000,18.530874830
267.042,0.111159600
267.083,3.436819433
267.125,-4.012965300
267.167,-0.526917267
267.208,12.124610270
267.250,13.118450670
267.292,3.866125267
267.333,-1.167723400
267.375,-3.140664733
267.417,-2.898251033
267.458,1.310771300
267.500,2.085141533
267.542,-17.752724430
267.583,-14.946755330
267.625,-3.337051000
267.667,0.140824167
267.708,-26.325276030
267.750,-4.564943100
267.792,-1.362115033
267.833,34.668208530
267.875,41.969264230
267.917,10.030632467
267.958,-7.289140967
268.000,-0.145867833
268.042,3.285580067
268.083,-0.979412833
268.125,3.610112467
268.167,0.799831667
268.208,7.369390970
268.250,18.105924530
268.292,8.963285633
268.333,-11.069165900
268.375,-6.380001700
268.417,0.884213233
268.458,4.501679200
268.500,-17.819989370
268.542,-27.631458930
268.583,8.021462633
268.625,0.630111467
268.667,-0.385289333
268.708,-27.786085400
268.750,4.034316200
268.792,-3.951394500
268.833,26.544863170
268.875,43.136510570
268.917,12.130727500
268.958,-7.425932100
269.000,3.484594700
269.042,-3.187957000
269.083,-0.936721600
269.125,2.241752700
269.167,-20.610083500
269.208,-0.024449700
269.250,1.806112370
269.292,-0.023718400
269.333,0.815011100
269.375,22.224734670
269.417,27.808213730
269.458,-5.863021567
269.500,-0.314618267
269.542,9.307382767
269.583,-4.699519633
269.625,-5.170521300
269.667,-49.000946470
269.708,-23.280625070
269.750,-4.121022630
269.792,7.978706800
269.833,3.558833067
269.875,51.566385930
269.917,15.254183730
269.958,21.984840730
270.000,-12.607702470
270.042,3.310523733
270.083,-1.578458070
270.125,-2.545386367
270.167,-2.231779267
270.208,10.307589400
270.250,9.285883667
270.292,-4.613742767
270.333,4.785651867
270.375,-7.902894367
270.417,-13.352090470
270.458,2.325714667
270.500,2.539711300
270.542,-21.927222070
270.583,-0.329832330
270.625,-9.519429200
270.667,20.513886000
270.708,-25.066877700
270.750,-8.059032900
270.792,0.518519767
270.833,4.998871130
270.875,53.576873970
270.917,10.121542470
270.958,12.081317270
271.000,7.502330533
271.042,-0.921107433
271.083,-2.283000933
271.125,0.864012667
271.167,1.962176800
271.208,-5.116668433
271.250,0.508633400
271.292,10.874049100
271.333,-13.120222730
271.375,24.022987670
271.417,-5.867642570
271.458,-14.301412730
271.500,-6.255439200
271.542,3.631426267
271.583,-40.712219800
271.625,-5.929887830
271.667,1.024108670
271.708,-6.283958133
271.750,12.487267800
271.792,4.050521133
271.833,-0.584977067
271.875,-4.338393467
271.917,63.803943170
271.958,20.266781200
272.000,2.747611970
272.042,2.330410570
272.083,-5.573467533
272.125,-2.963627133
272.167,-1.208373233
272.208,11.171558700
272.250,15.351422330
272.292,3.432892567
272.333,-8.631043867
272.375,-5.192305667
272.417,-2.836296467
272.458,-1.802265533
272.500,-18.306041370
272.542,-42.376803670
272.583,-14.089380230
272.625,3.328210870
272.667,9.459845167
272.708,5.077358767
272.750,3.311707133
272.792,4.278768800
272.833,57.435672700
272.875,2.237253530
272.917,-13.065742030
272.958,35.641914300
273.000,5.138446233
273.042,-11.968398000
273.083,2.841080000
273.125,-0.025357167
273.167,-6.058811867
273.208,-1.768510867
273.250,-5.239753067
273.292,3.818813867
273.333,-45.572578000
273.375,0.280726430
273.417,-4.693695430
273.458,-25.825178770
273.500,6.877581200
273.542,14.900214200
273.583,26.692165600
273.625,22.124927030
273.667,-35.618005870
273.708,-8.210513000
273.750,6.159326330
273.792,-7.017832333
273.833,2.147865567
273.875,58.357275100
273.917,39.091627270
273.958,-24.575136370
274.000,0.930649667
274.042,-5.473879300
274.083,7.313009230
274.125,-9.362117100
274.167,-2.134979667
274.208,4.680894667
274.250,-0.493223233
274.292,-0.657794133
274.333,8.799799770
274.375,8.879685067
274.417,-23.986077000
274.458,-10.007127670
274.500,-1.457775367
274.542,-3.815669167
274.583,5.607048867
274.625,0.357955733
274.667,-29.924071370
274.708,-11.618297630
274.750,3.950840470
274.792,4.081048000
274.833,4.603651900
274.875,49.803867800
274.917,0.936060230
274.958,12.531293270
275.000,6.199395600
275.042,1.456913633
275.083,0.664843033
275.125,-5.738264467
275.167,-0.634376467
275.208,2.387101833
275.250,-4.644555000
275.292,9.736107330
275.333,9.693262533
275.375,-1.425349233
275.417,-7.310768100
275.458,-20.622460930
275.500,4.743340130
275.542,-8.248720367
275.583,-2.340182433
275.625,-34.710770570
275.667,-1.515202800
275.708,6.821353470
275.750,0.258283567
275.792,4.551176400
275.833,-0.836767200
275.875,26.833976100
275.917,28.114786370
275.958,-5.900653270
276.000,-0.669751600
276.042,0.217691400
276.083,18.423822630
276.125,9.970973533
276.167,7.172748100
276.208,-13.716897370
276.250,-0.167323167
276.292,7.440026367
276.333,-1.681988300
276.375,0.868497733
276.417,-0.150483067
276.458,2.481030367
276.500,1.652240933
276.542,0.079296733
276.583,20.452714370
276.625,11.089475770
276.667,6.116944633
276.708,-5.550551967
276.750,-1.889168500
276.792,-6.990065667
276.833,3.758107467
276.875,-43.635506870
276.917,-10.166730700
276.958,4.336106800
277.000,-1.097206600
277.042,0.394350500
277.083,5.585145167
277.125,4.942033367
277.167,2.815393767
277.208,-0.951867767
277.250,3.725211667
277.292,-0.150752167
277.333,8.529101900
277.375,-0.817839767
277.417,4.331427667
277.458,3.433546167
277.500,3.607940467
277.542,-0.328023367
277.583,1.085739967
277.625,16.249774430
277.667,21.326232200
277.708,5.787474567
277.750,-2.920041800
277.792,9.127393433
277.833,-37.217663330
277.875,-7.803916970
277.917,3.343214070
277.958,-2.784399500
278.000,0.125288433
278.042,6.323584367
278.083,5.286935267
278.125,-3.336498567
278.167,3.973061167
278.208,-1.522440767
278.250,4.600760167
278.292,7.080954167
278.333,0.671393233
278.375,2.103772467
278.417,-0.537379967
278.458,2.537517367
278.500,1.565194133
278.542,1.686764333
278.583,3.226461333
278.625,2.177168267
278.667,23.666760800
278.708,19.389895400
278.750,5.381569800
278.792,-10.486478330
278.833,5.224988867
278.875,-39.257566970
278.917,-17.917836400
278.958,3.008410570
279.000,4.579862300
279.042,3.190898533
279.083,5.759678167
279.125,1.107492933
279.167,0.311820433
279.208,-1.084695067
279.250,3.598418767
279.292,-0.031071467
279.333,7.698959867
279.375,1.633353533
279.417,1.441356933
279.458,2.942309633
279.500,4.943550933
279.542,-3.521474767
279.583,-3.693129633
279.625,27.535692770
279.667,20.737542170
279.708,2.013932570
279.750,-8.677160100
279.792,-3.951468333
279.833,4.602272267
279.875,-34.283073730
279.917,-10.925395030
279.958,3.896235570
280.000,-1.557100700
280.042,12.784472630
280.083,-2.095096667
280.125,1.508238367
280.167,5.147409767
280.208,-4.870075200
280.250,4.871633867
280.292,2.453273833
280.333,3.132856833
280.375,0.848449233
280.417,0.075536833
280.458,3.631213467
280.500,4.758318167
280.542,2.346725033
280.583,-0.069965767
280.625,32.116701500
280.667,15.431673930
280.708,5.081893467
280.750,-8.096322567
280.792,-9.454725867
280.833,3.379597867
280.875,-46.276002800
280.917,-5.375194670
280.958,-7.446347867
281.000,13.595547830
281.042,-4.001168800
281.083,6.890625867
281.125,3.021973333
281.167,3.489682467
281.208,-2.053582967
281.250,3.170746133
281.292,1.601626233
281.333,4.039884767
281.375,0.024000333
281.417,2.924223533
281.458,1.063304933
281.500,4.708503167
281.542,0.051856333
281.583,2.114649767
281.625,35.767651030
281.667,-22.376316430
281.708,-1.427210667
281.750,-3.909802567
281.792,2.811310933
281.833,32.317445070
281.875,-43.307948330
281.917,1.579248733
281.958,0.061045033
282.000,4.314620100
282.042,0.688427833
282.083,8.287212800
282.125,1.704725033
282.167,-4.228491467
282.208,1.650505733
282.250,3.609508533
282.292,3.929478067
282.333,0.181696733
282.375,3.458913633
