$Swift Cr flowyear 2019 YC updated 06/01/23,
235.583,0.396432111
235.625,0.396432111
235.667,0.396432111
235.708,0.396432111
235.75,0.396432111
235.792,0.396432111
235.833,0.396432111
235.875,0.396432111
235.917,0.396432111
235.958,0.396432111
236,0.396432111
236.042,0.396432111
236.083,0.396432111
236.125,0.396432111
236.167,0.396432111
236.208,0.396432111
236.25,0.396432111
236.292,0.396432111
236.333,0.396432111
236.375,0.396432111
236.417,0.396432111
236.458,0.396432111
236.5,0.396432111
236.542,0.396432111
236.583,0.396432111
236.625,0.396432111
236.667,0.396432111
236.708,0.396432111
236.75,0.396432111
236.792,0.396432111
236.833,0.396432111
236.875,0.396432111
236.917,0.396432111
236.958,0.396432111
237,0.396432111
237.042,0.396432111
237.083,0.396432111
237.125,0.396432111
237.167,0.396432111
237.208,0.396432111
237.25,0.396432111
237.292,0.396432111
237.333,0.396432111
237.375,0.396432111
237.417,0.396432111
237.458,0.396432111
237.5,0.396432111
237.542,0.396432111
237.583,0.396432111
237.625,0.396432111
237.667,0.396432111
237.708,0.396432111
237.75,0.396432111
237.792,0.396432111
237.833,0.396432111
237.875,0.396432111
237.917,0.396432111
237.958,0.396432111
238,0.396432111
238.042,0.396432111
238.083,0.396432111
238.125,0.396432111
238.167,0.396432111
238.208,0.396432111
238.25,0.396432111
238.292,0.396432111
238.333,0.396432111
238.375,0.396432111
238.417,0.396432111
238.458,0.396432111
238.5,0.396432111
238.542,0.396432111
238.583,0.396432111
238.625,0.396432111
238.667,0.396432111
238.708,0.396432111
238.75,0.396432111
238.792,0.396432111
238.833,0.396432111
238.875,0.396432111
238.917,0.396432111
238.958,0.396432111
239,0.396432111
239.042,0.396432111
239.083,0.396432111
239.125,0.396432111
239.167,0.396432111
239.208,0.396432111
239.25,0.396432111
239.292,0.396432111
239.333,0.396432111
239.375,0.396432111
239.417,0.396432111
239.458,0.396432111
239.5,0.396432111
239.542,0.396432111
239.583,0.396432111
239.625,0.396432111
239.667,0.396432111
239.708,0.396432111
239.75,0.396432111
239.792,0.396432111
239.833,0.396432111
239.875,0.396432111
239.917,0.396432111
239.958,0.396432111
240,0.396432111
240.042,0.396432111
240.083,0.396432111
240.125,0.396432111
240.167,0.396432111
240.208,0.396432111
240.25,0.396432111
240.292,0.396432111
240.333,0.396432111
240.375,0.396432111
240.417,0.396432111
240.458,0.396432111
240.5,0.396432111
240.542,0.396432111
240.583,0.396432111
240.625,0.396432111
240.667,0.396432111
240.708,0.396432111
240.75,0.396432111
240.792,0.396432111
240.833,0.396432111
240.875,0.396432111
240.917,0.396432111
240.958,0.396432111
241,0.396432111
241.042,0.396432111
241.083,0.396432111
241.125,0.396432111
241.167,0.396432111
241.208,0.396432111
241.25,0.396432111
241.292,0.396432111
241.333,0.396432111
241.375,0.396432111
241.417,0.396432111
241.458,0.396432111
241.5,0.396432111
241.542,0.396432111
241.583,0.396432111
241.625,0.396432111
241.667,0.396432111
241.708,0.396432111
241.75,0.396432111
241.792,0.396432111
241.833,0.396432111
241.875,0.396432111
241.917,0.396432111
241.958,0.396432111
242,0.396432111
242.042,0.396432111
242.083,0.396432111
242.125,0.396432111
242.167,0.396432111
242.208,0.396432111
242.25,0.396432111
242.292,0.396432111
242.333,0.396432111
242.375,0.396432111
242.417,0.396432111
242.458,0.396432111
242.5,0.396432111
242.542,0.396432111
242.583,0.396432111
242.625,0.396432111
242.667,0.396432111
242.708,0.396432111
242.75,0.396432111
242.792,0.396432111
242.833,0.396432111
242.875,0.396432111
242.917,0.396432111
242.958,0.396432111
243,0.396432111
243.042,0.396432111
243.083,0.396432111
243.125,0.396432111
243.167,0.396432111
243.208,0.396432111
243.25,0.396432111
243.292,0.396432111
243.333,0.396432111
243.375,0.396432111
243.417,0.396432111
243.458,0.396432111
243.5,0.396432111
243.542,0.396432111
243.583,0.396432111
243.625,0.396432111
243.667,0.396432111
243.708,0.396432111
243.75,0.396432111
243.792,0.396432111
243.833,0.396432111
243.875,0.396432111
243.917,0.396432111
243.958,0.396432111
244,0.169899476
244.042,0.169899476
244.083,0.169899476
244.125,0.169899476
244.167,0.169899476
244.208,0.169899476
244.25,0.169899476
244.292,0.169899476
244.333,0.169899476
244.375,0.169899476
244.417,0.169899476
244.458,0.169899476
244.5,0.169899476
244.542,0.169899476
244.583,0.169899476
244.625,0.169899476
244.667,0.169899476
244.708,0.169899476
244.75,0.169899476
244.792,0.169899476
244.833,0.169899476
244.875,0.169899476
244.917,0.169899476
244.958,0.169899476
245,0.169899476
245.042,0.169899476
245.083,0.169899476
245.125,0.169899476
245.167,0.169899476
245.208,0.169899476
245.25,0.169899476
245.292,0.169899476
245.333,0.169899476
245.375,0.169899476
245.417,0.169899476
245.458,0.169899476
245.5,0.169899476
245.542,0.169899476
245.583,0.169899476
245.625,0.169899476
245.667,0.169899476
245.708,0.169899476
245.75,0.169899476
245.792,0.169899476
245.833,0.169899476
245.875,0.169899476
245.917,0.169899476
245.958,0.169899476
246,0.169899476
246.042,0.169899476
246.083,0.169899476
246.125,0.169899476
246.167,0.169899476
246.208,0.169899476
246.25,0.169899476
246.292,0.169899476
246.333,0.169899476
246.375,0.169899476
246.417,0.169899476
246.458,0.169899476
246.5,0.169899476
246.542,0.169899476
246.583,0.169899476
246.625,0.169899476
246.667,0.169899476
246.708,0.169899476
246.75,0.169899476
246.792,0.169899476
246.833,0.169899476
246.875,0.169899476
246.917,0.169899476
246.958,0.169899476
247,0.169899476
247.042,0.169899476
247.083,0.169899476
247.125,0.169899476
247.167,0.169899476
247.208,0.169899476
247.25,0.169899476
247.292,0.169899476
247.333,0.169899476
247.375,0.169899476
247.417,0.169899476
247.458,0.169899476
247.5,0.169899476
247.542,0.169899476
247.583,0.169899476
247.625,0.169899476
247.667,0.169899476
247.708,0.169899476
247.75,0.169899476
247.792,0.169899476
247.833,0.169899476
247.875,0.169899476
247.917,0.169899476
247.958,0.169899476
248,0.169899476
248.042,0.169899476
248.083,0.169899476
248.125,0.169899476
248.167,0.169899476
248.208,0.169899476
248.25,0.169899476
248.292,0.169899476
248.333,0.169899476
248.375,0.169899476
248.417,0.169899476
248.458,0.169899476
248.5,0.169899476
248.542,0.169899476
248.583,0.169899476
248.625,0.169899476
248.667,0.169899476
248.708,0.169899476
248.75,0.169899476
248.792,0.169899476
248.833,0.169899476
248.875,0.169899476
248.917,0.169899476
248.958,0.169899476
249,0.169899476
249.042,0.169899476
249.083,0.169899476
249.125,0.169899476
249.167,0.169899476
249.208,0.169899476
249.25,0.169899476
249.292,0.169899476
249.333,0.169899476
249.375,0.169899476
249.417,0.169899476
249.458,0.169899476
249.5,0.169899476
249.542,0.169899476
249.583,0.169899476
249.625,0.169899476
249.667,0.169899476
249.708,0.169899476
249.75,0.169899476
249.792,0.169899476
249.833,0.169899476
249.875,0.169899476
249.917,0.169899476
249.958,0.169899476
250,0.169899476
250.042,0.169899476
250.083,0.169899476
250.125,0.169899476
250.167,0.169899476
250.208,0.169899476
250.25,0.169899476
250.292,0.169899476
250.333,0.169899476
250.375,0.169899476
250.417,0.169899476
250.458,0.169899476
250.5,0.169899476
250.542,0.169899476
250.583,0.169899476
250.625,0.169899476
250.667,0.169899476
250.708,0.169899476
250.75,0.169899476
250.792,0.169899476
250.833,0.169899476
250.875,0.169899476
250.917,0.169899476
250.958,0.169899476
251,0.169899476
251.042,0.169899476
251.083,0.169899476
251.125,0.169899476
251.167,0.169899476
251.208,0.169899476
251.25,0.169899476
251.292,0.169899476
251.333,0.169899476
251.375,0.169899476
251.417,0.169899476
251.458,0.169899476
251.5,0.169899476
251.542,0.169899476
251.583,0.169899476
251.625,0.169899476
251.667,0.169899476
251.708,0.169899476
251.75,0.169899476
251.792,0.169899476
251.833,0.169899476
251.875,0.169899476
251.917,0.169899476
251.958,0.169899476
252,0.169899476
252.042,0.169899476
252.083,0.169899476
252.125,0.169899476
252.167,0.169899476
252.208,0.169899476
252.25,0.169899476
252.292,0.169899476
252.333,0.169899476
252.375,0.169899476
252.417,0.169899476
252.458,0.169899476
252.5,0.169899476
252.542,0.169899476
252.583,0.169899476
252.625,0.169899476
252.667,0.169899476
252.708,0.169899476
252.75,0.169899476
252.792,0.169899476
252.833,0.169899476
252.875,0.169899476
252.917,0.169899476
252.958,0.169899476
253,0.169899476
253.042,0.169899476
253.083,0.169899476
253.125,0.169899476
253.167,0.169899476
253.208,0.169899476
253.25,0.169899476
253.292,0.169899476
253.333,0.169899476
253.375,0.169899476
253.417,0.169899476
253.458,0.169899476
253.5,0.169899476
253.542,0.169899476
253.583,0.169899476
253.625,0.169899476
253.667,0.169899476
253.708,0.169899476
253.75,0.169899476
253.792,0.169899476
253.833,0.169899476
253.875,0.169899476
253.917,0.169899476
253.958,0.169899476
254,0.169899476
254.042,0.169899476
254.083,0.169899476
254.125,0.169899476
254.167,0.169899476
254.208,0.169899476
254.25,0.169899476
254.292,0.169899476
254.333,0.169899476
254.375,0.169899476
254.417,0.169899476
254.458,0.169899476
254.5,0.169899476
254.542,0.169899476
254.583,0.169899476
254.625,0.169899476
254.667,0.169899476
254.708,0.169899476
254.75,0.169899476
254.792,0.169899476
254.833,0.169899476
254.875,0.169899476
254.917,0.169899476
254.958,0.169899476
255,0.169899476
255.042,0.169899476
255.083,0.169899476
255.125,0.169899476
255.167,0.169899476
255.208,0.169899476
255.25,0.169899476
255.292,0.169899476
255.333,0.169899476
255.375,0.169899476
255.417,0.169899476
255.458,0.169899476
255.5,0.169899476
255.542,0.169899476
255.583,0.169899476
255.625,0.169899476
255.667,0.169899476
255.708,0.169899476
255.75,0.169899476
255.792,0.169899476
255.833,0.169899476
255.875,0.169899476
255.917,0.169899476
255.958,0.169899476
256,0.169899476
256.042,0.169899476
256.083,0.169899476
256.125,0.169899476
256.167,0.169899476
256.208,0.169899476
256.25,0.169899476
256.292,0.169899476
256.333,0.169899476
256.375,0.169899476
256.417,0.169899476
256.458,0.169899476
256.5,0.169899476
256.542,0.169899476
256.583,0.169899476
256.625,0.169899476
256.667,0.169899476
256.708,0.169899476
256.75,0.169899476
256.792,0.169899476
256.833,0.169899476
256.875,0.169899476
256.917,0.169899476
256.958,0.169899476
257,0.169899476
257.042,0.169899476
257.083,0.169899476
257.125,0.169899476
257.167,0.169899476
257.208,0.169899476
257.25,0.169899476
257.292,0.169899476
257.333,0.169899476
257.375,0.169899476
257.417,0.169899476
257.458,0.169899476
257.5,0.169899476
257.542,0.169899476
257.583,0.169899476
257.625,0.169899476
257.667,0.169899476
257.708,0.169899476
257.75,0.169899476
257.792,0.169899476
257.833,0.169899476
257.875,0.169899476
257.917,0.169899476
257.958,0.169899476
258,0.169899476
258.042,0.169899476
258.083,0.169899476
258.125,0.169899476
258.167,0.169899476
258.208,0.169899476
258.25,0.169899476
258.292,0.169899476
258.333,0.169899476
258.375,0.169899476
258.417,0.169899476
258.458,0.169899476
258.5,0.169899476
258.542,0.169899476
258.583,0.169899476
258.625,0.169899476
258.667,0.169899476
258.708,0.169899476
258.75,0.169899476
258.792,0.169899476
258.833,0.169899476
258.875,0.169899476
258.917,0.169899476
258.958,0.169899476
259,0.169899476
259.042,0.169899476
259.083,0.169899476
259.125,0.169899476
259.167,0.169899476
259.208,0.169899476
259.25,0.169899476
259.292,0.169899476
259.333,0.169899476
259.375,0.169899476
259.417,0.169899476
259.458,0.169899476
259.5,0.169899476
259.542,0.169899476
259.583,0.169899476
259.625,0.169899476
259.667,0.169899476
259.708,0.169899476
259.75,0.169899476
259.792,0.169899476
259.833,0.169899476
259.875,0.169899476
259.917,0.169899476
259.958,0.169899476
260,0.169899476
260.042,0.169899476
260.083,0.169899476
260.125,0.169899476
260.167,0.169899476
260.208,0.169899476
260.25,0.169899476
260.292,0.169899476
260.333,0.169899476
260.375,0.169899476
260.417,0.169899476
260.458,0.169899476
260.5,0.169899476
260.542,0.169899476
260.583,0.169899476
260.625,0.169899476
260.667,0.169899476
260.708,0.169899476
260.75,0.169899476
260.792,0.169899476
260.833,0.169899476
260.875,0.169899476
260.917,0.169899476
260.958,0.169899476
261,0.169899476
261.042,0.169899476
261.083,0.169899476
261.125,0.169899476
261.167,0.169899476
261.208,0.169899476
261.25,0.169899476
261.292,0.169899476
261.333,0.169899476
261.375,0.169899476
261.417,0.169899476
261.458,0.169899476
261.5,0.169899476
261.542,0.169899476
261.583,0.169899476
261.625,0.169899476
261.667,0.169899476
261.708,0.169899476
261.75,0.169899476
261.792,0.169899476
261.833,0.169899476
261.875,0.169899476
261.917,0.169899476
261.958,0.169899476
262,0.169899476
262.042,0.169899476
262.083,0.169899476
262.125,0.169899476
262.167,0.169899476
262.208,0.169899476
262.25,0.169899476
262.292,0.169899476
262.333,0.169899476
262.375,0.169899476
262.417,0.169899476
262.458,0.169899476
262.5,0.169899476
262.542,0.169899476
262.583,0.169899476
262.625,0.169899476
262.667,0.169899476
262.708,0.169899476
262.75,0.169899476
262.792,0.169899476
262.833,0.169899476
262.875,0.169899476
262.917,0.169899476
262.958,0.169899476
263,0.169899476
263.042,0.169899476
263.083,0.169899476
263.125,0.169899476
263.167,0.169899476
263.208,0.169899476
263.25,0.169899476
263.292,0.169899476
263.333,0.169899476
263.375,0.169899476
263.417,0.169899476
263.458,0.169899476
263.5,0.169899476
263.542,0.169899476
263.583,0.169899476
263.625,0.169899476
263.667,0.169899476
263.708,0.169899476
263.75,0.169899476
263.792,0.169899476
263.833,0.169899476
263.875,0.169899476
263.917,0.169899476
263.958,0.169899476
264,0.169899476
264.042,0.169899476
264.083,0.169899476
264.125,0.169899476
264.167,0.169899476
264.208,0.169899476
264.25,0.169899476
264.292,0.169899476
264.333,0.169899476
264.375,0.169899476
264.417,0.169899476
264.458,0.169899476
264.5,0.169899476
264.542,0.169899476
264.583,0.169899476
264.625,0.169899476
264.667,0.169899476
264.708,0.169899476
264.75,0.169899476
264.792,0.169899476
264.833,0.169899476
264.875,0.169899476
264.917,0.169899476
264.958,0.169899476
265,0.169899476
265.042,0.169899476
265.083,0.169899476
265.125,0.169899476
265.167,0.169899476
265.208,0.169899476
265.25,0.169899476
265.292,0.169899476
265.333,0.169899476
265.375,0.169899476
265.417,0.169899476
265.458,0.169899476
265.5,0.169899476
265.542,0.169899476
265.583,0.169899476
265.625,0.169899476
265.667,0.169899476
265.708,0.169899476
265.75,0.169899476
265.792,0.169899476
265.833,0.169899476
265.875,0.169899476
265.917,0.169899476
265.958,0.169899476
266,0.169899476
266.042,0.169899476
266.083,0.169899476
266.125,0.169899476
266.167,0.169899476
266.208,0.169899476
266.25,0.169899476
266.292,0.169899476
266.333,0.169899476
266.375,0.169899476
266.417,0.169899476
266.458,0.169899476
266.5,0.169899476
266.542,0.169899476
266.583,0.169899476
266.625,0.169899476
266.667,0.169899476
266.708,0.169899476
266.75,0.169899476
266.792,0.169899476
266.833,0.169899476
266.875,0.169899476
266.917,0.169899476
266.958,0.169899476
267,0.169899476
267.042,0.169899476
267.083,0.169899476
267.125,0.169899476
267.167,0.169899476
267.208,0.169899476
267.25,0.169899476
267.292,0.169899476
267.333,0.169899476
267.375,0.169899476
267.417,0.169899476
267.458,0.169899476
267.5,0.169899476
267.542,0.169899476
267.583,0.169899476
267.625,0.169899476
267.667,0.169899476
267.708,0.169899476
267.75,0.169899476
267.792,0.169899476
267.833,0.169899476
267.875,0.169899476
267.917,0.169899476
267.958,0.169899476
268,0.169899476
268.042,0.169899476
268.083,0.169899476
268.125,0.169899476
268.167,0.169899476
268.208,0.169899476
268.25,0.169899476
268.292,0.169899476
268.333,0.169899476
268.375,0.169899476
268.417,0.169899476
268.458,0.169899476
268.5,0.169899476
268.542,0.169899476
268.583,0.169899476
268.625,0.169899476
268.667,0.169899476
268.708,0.169899476
268.75,0.169899476
268.792,0.169899476
268.833,0.169899476
268.875,0.169899476
268.917,0.169899476
268.958,0.169899476
269,0.169899476
269.042,0.169899476
269.083,0.169899476
269.125,0.169899476
269.167,0.169899476
269.208,0.169899476
269.25,0.169899476
269.292,0.169899476
269.333,0.169899476
269.375,0.169899476
269.417,0.169899476
269.458,0.169899476
269.5,0.169899476
269.542,0.169899476
269.583,0.169899476
269.625,0.169899476
269.667,0.169899476
269.708,0.169899476
269.75,0.169899476
269.792,0.169899476
269.833,0.169899476
269.875,0.169899476
269.917,0.169899476
269.958,0.169899476
270,0.169899476
270.042,0.169899476
270.083,0.169899476
270.125,0.169899476
270.167,0.169899476
270.208,0.169899476
270.25,0.169899476
270.292,0.169899476
270.333,0.169899476
270.375,0.169899476
270.417,0.169899476
270.458,0.169899476
270.5,0.169899476
270.542,0.169899476
270.583,0.169899476
270.625,0.169899476
270.667,0.169899476
270.708,0.169899476
270.75,0.169899476
270.792,0.169899476
270.833,0.169899476
270.875,0.169899476
270.917,0.169899476
270.958,0.169899476
271,0.169899476
271.042,0.169899476
271.083,0.169899476
271.125,0.169899476
271.167,0.169899476
271.208,0.169899476
271.25,0.169899476
271.292,0.169899476
271.333,0.169899476
271.375,0.169899476
271.417,0.169899476
271.458,0.169899476
271.5,0.169899476
271.542,0.169899476
271.583,0.169899476
271.625,0.169899476
271.667,0.169899476
271.708,0.169899476
271.75,0.169899476
271.792,0.169899476
271.833,0.169899476
271.875,0.169899476
271.917,0.169899476
271.958,0.169899476
272,0.169899476
272.042,0.169899476
272.083,0.169899476
272.125,0.169899476
272.167,0.169899476
272.208,0.169899476
272.25,0.169899476
272.292,0.169899476
272.333,0.169899476
272.375,0.169899476
272.417,0.169899476
272.458,0.169899476
272.5,0.169899476
272.542,0.169899476
272.583,0.169899476
272.625,0.169899476
272.667,0.169899476
272.708,0.169899476
272.75,0.169899476
272.792,0.169899476
272.833,0.169899476
272.875,0.169899476
272.917,0.169899476
272.958,0.169899476
273,0.169899476
273.042,0.169899476
273.083,0.169899476
273.125,0.169899476
273.167,0.169899476
273.208,0.169899476
273.25,0.169899476
273.292,0.169899476
273.333,0.169899476
273.375,0.169899476
273.417,0.169899476
273.458,0.169899476
273.5,0.169899476
273.542,0.169899476
273.583,0.169899476
273.625,0.169899476
273.667,0.169899476
273.708,0.169899476
273.75,0.169899476
273.792,0.169899476
273.833,0.169899476
273.875,0.169899476
273.917,0.169899476
273.958,0.169899476
274,0.141582897
274.042,0.141582897
274.083,0.141582897
274.125,0.141582897
274.167,0.141582897
274.208,0.141582897
274.25,0.141582897
274.292,0.141582897
274.333,0.141582897
274.375,0.141582897
274.417,0.141582897
274.458,0.141582897
274.5,0.141582897
274.542,0.141582897
274.583,0.141582897
274.625,0.141582897
274.667,0.141582897
274.708,0.141582897
274.75,0.141582897
274.792,0.141582897
274.833,0.141582897
274.875,0.141582897
274.917,0.141582897
274.958,0.141582897
275,0.141582897
275.042,0.141582897
275.083,0.141582897
275.125,0.141582897
275.167,0.141582897
275.208,0.141582897
275.25,0.141582897
275.292,0.141582897
275.333,0.141582897
275.375,0.141582897
275.417,0.141582897
275.458,0.141582897
275.5,0.141582897
275.542,0.141582897
275.583,0.141582897
275.625,0.141582897
275.667,0.141582897
275.708,0.141582897
275.75,0.141582897
275.792,0.141582897
275.833,0.141582897
275.875,0.141582897
275.917,0.141582897
275.958,0.141582897
276,0.141582897
276.042,0.141582897
276.083,0.141582897
276.125,0.141582897
276.167,0.141582897
276.208,0.141582897
276.25,0.141582897
276.292,0.141582897
276.333,0.141582897
276.375,0.141582897
276.417,0.141582897
276.458,0.141582897
276.5,0.141582897
276.542,0.141582897
276.583,0.141582897
276.625,0.141582897
276.667,0.141582897
276.708,0.141582897
276.75,0.141582897
276.792,0.141582897
276.833,0.141582897
276.875,0.141582897
276.917,0.141582897
276.958,0.141582897
277,0.141582897
277.042,0.141582897
277.083,0.141582897
277.125,0.141582897
277.167,0.141582897
277.208,0.141582897
277.25,0.141582897
277.292,0.141582897
277.333,0.141582897
277.375,0.141582897
277.417,0.141582897
277.458,0.141582897
277.5,0.141582897
277.542,0.141582897
277.583,0.141582897
277.625,0.141582897
277.667,0.141582897
277.708,0.141582897
277.75,0.141582897
277.792,0.141582897
277.833,0.141582897
277.875,0.141582897
277.917,0.141582897
277.958,0.141582897
278,0.141582897
278.042,0.141582897
278.083,0.141582897
278.125,0.141582897
278.167,0.141582897
278.208,0.141582897
278.25,0.141582897
278.292,0.141582897
278.333,0.141582897
278.375,0.141582897
278.417,0.141582897
278.458,0.141582897
278.5,0.141582897
278.542,0.141582897
278.583,0.141582897
278.625,0.141582897
278.667,0.141582897
278.708,0.141582897
278.75,0.141582897
278.792,0.141582897
278.833,0.141582897
278.875,0.141582897
278.917,0.141582897
278.958,0.141582897
279,0.141582897
279.042,0.141582897
279.083,0.141582897
279.125,0.141582897
279.167,0.141582897
279.208,0.141582897
279.25,0.141582897
279.292,0.141582897
279.333,0.141582897
279.375,0.141582897
279.417,0.141582897
279.458,0.141582897
279.5,0.141582897
279.542,0.141582897
279.583,0.141582897
279.625,0.141582897
279.667,0.141582897
279.708,0.141582897
279.75,0.141582897
279.792,0.141582897
279.833,0.141582897
279.875,0.141582897
279.917,0.141582897
279.958,0.141582897
280,0.141582897
280.042,0.141582897
280.083,0.141582897
280.125,0.141582897
280.167,0.141582897
280.208,0.141582897
280.25,0.141582897
280.292,0.141582897
280.333,0.141582897
280.375,0.141582897
280.417,0.141582897
280.458,0.141582897
280.5,0.141582897
280.542,0.141582897
280.583,0.141582897
280.625,0.141582897
280.667,0.141582897
280.708,0.141582897
280.75,0.141582897
280.792,0.141582897
280.833,0.141582897
280.875,0.141582897
280.917,0.141582897
280.958,0.141582897
281,0.141582897
281.042,0.141582897
281.083,0.141582897
281.125,0.141582897
281.167,0.141582897
281.208,0.141582897
281.25,0.141582897
281.292,0.141582897
281.333,0.141582897
281.375,0.141582897
281.417,0.141582897
281.458,0.141582897
281.5,0.141582897
281.542,0.141582897
281.583,0.141582897
281.625,0.141582897
281.667,0.141582897
281.708,0.141582897
281.75,0.141582897
281.792,0.141582897
281.833,0.141582897
281.875,0.141582897
281.917,0.141582897
281.958,0.141582897
282,0.141582897
282.042,0.141582897
282.083,0.141582897
282.125,0.141582897
282.167,0.141582897
282.208,0.141582897
282.25,0.141582897
282.292,0.141582897
282.333,0.141582897
282.375,0.141582897
282.417,0.141582897
282.458,0.141582897
282.5,0.141582897
282.542,0.141582897
282.583,0.141582897
282.625,0.141582897
282.667,0.141582897
282.708,0.141582897
282.75,0.141582897
282.792,0.141582897
282.833,0.141582897
282.875,0.141582897
282.917,0.141582897
282.958,0.141582897
283,0.141582897
283.042,0.141582897
283.083,0.141582897
283.125,0.141582897
283.167,0.141582897
283.208,0.141582897
283.25,0.141582897
283.292,0.141582897
283.333,0.141582897
283.375,0.141582897
283.417,0.141582897
283.458,0.141582897
283.5,0.141582897
283.542,0.141582897
283.583,0.141582897
283.625,0.141582897
283.667,0.141582897
283.708,0.141582897
283.75,0.141582897
283.792,0.141582897
283.833,0.141582897
283.875,0.141582897
283.917,0.141582897
283.958,0.141582897
284,0.141582897
284.042,0.141582897
284.083,0.141582897
284.125,0.141582897
284.167,0.141582897
284.208,0.141582897
284.25,0.141582897
284.292,0.141582897
284.333,0.141582897
284.375,0.141582897
284.417,0.141582897
284.458,0.141582897
284.5,0.141582897
284.542,0.141582897
284.583,0.141582897
284.625,0.141582897
284.667,0.141582897
284.708,0.141582897
284.75,0.141582897
284.792,0.141582897
284.833,0.141582897
284.875,0.141582897
284.917,0.141582897
284.958,0.141582897
285,0.141582897
285.042,0.141582897
285.083,0.141582897
285.125,0.141582897
285.167,0.141582897
285.208,0.141582897
285.25,0.141582897
285.292,0.141582897
285.333,0.141582897
285.375,0.141582897
285.417,0.141582897
285.458,0.141582897
285.5,0.141582897
285.542,0.141582897
285.583,0.141582897
285.625,0.141582897
285.667,0.141582897
285.708,0.141582897
285.75,0.141582897
285.792,0.141582897
285.833,0.141582897
285.875,0.141582897
285.917,0.141582897
285.958,0.141582897
286,0.141582897
286.042,0.141582897
286.083,0.141582897
286.125,0.141582897
286.167,0.141582897
286.208,0.141582897
286.25,0.141582897
286.292,0.141582897
286.333,0.141582897
286.375,0.141582897
286.417,0.141582897
286.458,0.141582897
286.5,0.141582897
286.542,0.141582897
286.583,0.141582897
286.625,0.141582897
286.667,0.141582897
286.708,0.141582897
286.75,0.141582897
286.792,0.141582897
286.833,0.141582897
286.875,0.141582897
286.917,0.141582897
286.958,0.141582897
287,0.141582897
287.042,0.141582897
287.083,0.141582897
287.125,0.141582897
287.167,0.141582897
287.208,0.141582897
287.25,0.141582897
287.292,0.141582897
287.333,0.141582897
287.375,0.141582897
287.417,0.141582897
287.458,0.141582897
287.5,0.141582897
287.542,0.141582897
287.583,0.141582897
287.625,0.141582897
287.667,0.141582897
287.708,0.141582897
287.75,0.141582897
287.792,0.141582897
287.833,0.141582897
287.875,0.141582897
287.917,0.141582897
287.958,0.141582897
288,0.141582897
288.042,0.141582897
288.083,0.141582897
288.125,0.141582897
288.167,0.141582897
288.208,0.141582897
288.25,0.141582897
288.292,0.141582897
288.333,0.141582897
288.375,0.141582897
288.417,0.141582897
288.458,0.141582897
288.5,0.141582897
288.542,0.141582897
288.583,0.141582897
288.625,0.141582897
288.667,0.141582897
288.708,0.141582897
288.75,0.141582897
288.792,0.141582897
288.833,0.141582897
288.875,0.141582897
288.917,0.141582897
288.958,0.141582897
289,0.141582897
289.042,0.141582897
289.083,0.141582897
289.125,0.141582897
289.167,0.141582897
289.208,0.141582897
289.25,0.141582897
289.292,0.141582897
289.333,0.141582897
289.375,0.141582897
289.417,0.141582897
289.458,0.141582897
289.5,0.141582897
289.542,0.141582897
289.583,0.141582897
289.625,0.141582897
289.667,0.141582897
289.708,0.141582897
289.75,0.141582897
289.792,0.141582897
289.833,0.141582897
289.875,0.141582897
289.917,0.141582897
289.958,0.141582897
290,0.141582897
290.042,0.141582897
290.083,0.141582897
290.125,0.141582897
290.167,0.141582897
290.208,0.141582897
290.25,0.141582897
290.292,0.141582897
290.333,0.141582897
290.375,0.141582897
290.417,0.141582897
290.458,0.141582897
290.5,0.141582897
290.542,0.141582897
290.583,0.141582897
290.625,0.141582897
290.667,0.141582897
290.708,0.141582897
290.75,0.141582897
290.792,0.141582897
290.833,0.141582897
290.875,0.141582897
290.917,0.141582897
290.958,0.141582897
291,0.141582897
291.042,0.141582897
291.083,0.141582897
291.125,0.141582897
291.167,0.141582897
291.208,0.141582897
291.25,0.141582897
291.292,0.141582897
291.333,0.141582897
291.375,0.141582897
291.417,0.141582897
291.458,0.141582897
291.5,0.141582897
291.542,0.141582897
291.583,0.141582897
291.625,0.141582897
291.667,0.141582897
291.708,0.141582897
291.75,0.141582897
291.792,0.141582897
291.833,0.141582897
291.875,0.141582897
291.917,0.141582897
291.958,0.141582897
292,0.141582897
292.042,0.141582897
292.083,0.141582897
292.125,0.141582897
292.167,0.141582897
292.208,0.141582897
292.25,0.141582897
292.292,0.141582897
292.333,0.141582897
292.375,0.141582897
292.417,0.141582897
292.458,0.141582897
292.5,0.141582897
292.542,0.141582897
292.583,0.141582897
292.625,0.141582897
292.667,0.141582897
292.708,0.141582897
292.75,0.141582897
292.792,0.141582897
292.833,0.141582897
292.875,0.141582897
292.917,0.141582897
292.958,0.141582897
293,0.141582897
293.042,0.141582897
293.083,0.141582897
293.125,0.141582897
293.167,0.141582897
293.208,0.141582897
293.25,0.141582897
293.292,0.141582897
293.333,0.141582897
293.375,0.141582897
293.417,0.141582897
293.458,0.141582897
293.5,0.141582897
293.542,0.141582897
293.583,0.141582897
293.625,0.141582897
293.667,0.141582897
293.708,0.141582897
293.75,0.141582897
293.792,0.141582897
293.833,0.141582897
293.875,0.141582897
293.917,0.141582897
293.958,0.141582897
294,0.141582897
294.042,0.141582897
294.083,0.141582897
294.125,0.141582897
294.167,0.141582897
294.208,0.141582897
294.25,0.141582897
