$Trinity Lake Swift Cr inflow year 2017 updated YC 06/01/23,
235.417,0.622964746
235.458,0.622964746
235.5,0.622964746
235.542,0.622964746
235.583,0.622964746
235.625,0.622964746
235.667,0.622964746
235.708,0.622964746
235.75,0.622964746
235.792,0.622964746
235.833,0.622964746
235.875,0.622964746
235.917,0.622964746
235.958,0.622964746
236,0.622964746
236.042,0.622964746
236.083,0.622964746
236.125,0.622964746
236.167,0.622964746
236.208,0.622964746
236.25,0.622964746
236.292,0.622964746
236.333,0.622964746
236.375,0.622964746
236.417,0.622964746
236.458,0.622964746
236.5,0.622964746
236.542,0.622964746
236.583,0.622964746
236.625,0.622964746
236.667,0.622964746
236.708,0.622964746
236.75,0.622964746
236.792,0.622964746
236.833,0.622964746
236.875,0.622964746
236.917,0.622964746
236.958,0.622964746
237,0.622964746
237.042,0.622964746
237.083,0.622964746
237.125,0.622964746
237.167,0.622964746
237.208,0.622964746
237.25,0.622964746
237.292,0.622964746
237.333,0.622964746
237.375,0.622964746
237.417,0.622964746
237.458,0.622964746
237.5,0.622964746
237.542,0.622964746
237.583,0.622964746
237.625,0.622964746
237.667,0.622964746
237.708,0.622964746
237.75,0.622964746
237.792,0.622964746
237.833,0.622964746
237.875,0.622964746
237.917,0.622964746
237.958,0.622964746
238,0.622964746
238.042,0.622964746
238.083,0.622964746
238.125,0.622964746
238.167,0.622964746
238.208,0.622964746
238.25,0.622964746
238.292,0.622964746
238.333,0.622964746
238.375,0.622964746
238.417,0.622964746
238.458,0.622964746
238.5,0.622964746
238.542,0.622964746
238.583,0.622964746
238.625,0.622964746
238.667,0.622964746
238.708,0.622964746
238.75,0.622964746
238.792,0.622964746
238.833,0.622964746
238.875,0.622964746
238.917,0.622964746
238.958,0.622964746
239,0.622964746
239.042,0.622964746
239.083,0.622964746
239.125,0.622964746
239.167,0.622964746
239.208,0.622964746
239.25,0.622964746
239.292,0.622964746
239.333,0.622964746
239.375,0.622964746
239.417,0.622964746
239.458,0.622964746
239.5,0.622964746
239.542,0.622964746
239.583,0.622964746
239.625,0.622964746
239.667,0.622964746
239.708,0.622964746
239.75,0.622964746
239.792,0.622964746
239.833,0.622964746
239.875,0.622964746
239.917,0.622964746
239.958,0.622964746
240,0.622964746
240.042,0.622964746
240.083,0.622964746
240.125,0.622964746
240.167,0.622964746
240.208,0.622964746
240.25,0.622964746
240.292,0.622964746
240.333,0.622964746
240.375,0.622964746
240.417,0.622964746
240.458,0.622964746
240.5,0.622964746
240.542,0.622964746
240.583,0.622964746
240.625,0.622964746
240.667,0.622964746
240.708,0.622964746
240.75,0.622964746
240.792,0.622964746
240.833,0.622964746
240.875,0.622964746
240.917,0.622964746
240.958,0.622964746
241,0.622964746
241.042,0.622964746
241.083,0.622964746
241.125,0.622964746
241.167,0.622964746
241.208,0.622964746
241.25,0.622964746
241.292,0.622964746
241.333,0.622964746
241.375,0.622964746
241.417,0.622964746
241.458,0.622964746
241.5,0.622964746
241.542,0.622964746
241.583,0.622964746
241.625,0.622964746
241.667,0.622964746
241.708,0.622964746
241.75,0.622964746
241.792,0.622964746
241.833,0.622964746
241.875,0.622964746
241.917,0.622964746
241.958,0.622964746
242,0.622964746
242.042,0.622964746
242.083,0.622964746
242.125,0.622964746
242.167,0.622964746
242.208,0.622964746
242.25,0.622964746
242.292,0.622964746
242.333,0.622964746
242.375,0.622964746
242.417,0.622964746
242.458,0.622964746
242.5,0.622964746
242.542,0.622964746
242.583,0.622964746
242.625,0.622964746
242.667,0.622964746
242.708,0.622964746
242.75,0.622964746
242.792,0.622964746
242.833,0.622964746
242.875,0.622964746
242.917,0.622964746
242.958,0.622964746
243,0.622964746
243.042,0.622964746
243.083,0.622964746
243.125,0.622964746
243.167,0.622964746
243.208,0.622964746
243.25,0.622964746
243.292,0.622964746
243.333,0.622964746
243.375,0.622964746
243.417,0.622964746
243.458,0.622964746
243.5,0.622964746
243.542,0.622964746
243.583,0.622964746
243.625,0.622964746
243.667,0.622964746
243.708,0.622964746
243.75,0.622964746
243.792,0.622964746
243.833,0.622964746
243.875,0.622964746
243.917,0.622964746
243.958,0.622964746
244,0.934447119
244.042,0.934447119
244.083,0.934447119
244.125,0.934447119
244.167,0.934447119
244.208,0.934447119
244.25,0.934447119
244.292,0.934447119
244.333,0.934447119
244.375,0.934447119
244.417,0.934447119
244.458,0.934447119
244.5,0.934447119
244.542,0.934447119
244.583,0.934447119
244.625,0.934447119
244.667,0.934447119
244.708,0.934447119
244.75,0.934447119
244.792,0.934447119
244.833,0.934447119
244.875,0.934447119
244.917,0.934447119
244.958,0.934447119
245,0.934447119
245.042,0.934447119
245.083,0.934447119
245.125,0.934447119
245.167,0.934447119
245.208,0.934447119
245.25,0.934447119
245.292,0.934447119
245.333,0.934447119
245.375,0.934447119
245.417,0.934447119
245.458,0.934447119
245.5,0.934447119
245.542,0.934447119
245.583,0.934447119
245.625,0.934447119
245.667,0.934447119
245.708,0.934447119
245.75,0.934447119
245.792,0.934447119
245.833,0.934447119
245.875,0.934447119
245.917,0.934447119
245.958,0.934447119
246,0.934447119
246.042,0.934447119
246.083,0.934447119
246.125,0.934447119
246.167,0.934447119
246.208,0.934447119
246.25,0.934447119
246.292,0.934447119
246.333,0.934447119
246.375,0.934447119
246.417,0.934447119
246.458,0.934447119
246.5,0.934447119
246.542,0.934447119
246.583,0.934447119
246.625,0.934447119
246.667,0.934447119
246.708,0.934447119
246.75,0.934447119
246.792,0.934447119
246.833,0.934447119
246.875,0.934447119
246.917,0.934447119
246.958,0.934447119
247,0.934447119
247.042,0.934447119
247.083,0.934447119
247.125,0.934447119
247.167,0.934447119
247.208,0.934447119
247.25,0.934447119
247.292,0.934447119
247.333,0.934447119
247.375,0.934447119
247.417,0.934447119
247.458,0.934447119
247.5,0.934447119
247.542,0.934447119
247.583,0.934447119
247.625,0.934447119
247.667,0.934447119
247.708,0.934447119
247.75,0.934447119
247.792,0.934447119
247.833,0.934447119
247.875,0.934447119
247.917,0.934447119
247.958,0.934447119
248,0.934447119
248.042,0.934447119
248.083,0.934447119
248.125,0.934447119
248.167,0.934447119
248.208,0.934447119
248.25,0.934447119
248.292,0.934447119
248.333,0.934447119
248.375,0.934447119
248.417,0.934447119
248.458,0.934447119
248.5,0.934447119
248.542,0.934447119
248.583,0.934447119
248.625,0.934447119
248.667,0.934447119
248.708,0.934447119
248.75,0.934447119
248.792,0.934447119
248.833,0.934447119
248.875,0.934447119
248.917,0.934447119
248.958,0.934447119
249,0.934447119
249.042,0.934447119
249.083,0.934447119
249.125,0.934447119
249.167,0.934447119
249.208,0.934447119
249.25,0.934447119
249.292,0.934447119
249.333,0.934447119
249.375,0.934447119
249.417,0.934447119
249.458,0.934447119
249.5,0.934447119
249.542,0.934447119
249.583,0.934447119
249.625,0.934447119
249.667,0.934447119
249.708,0.934447119
249.75,0.934447119
249.792,0.934447119
249.833,0.934447119
249.875,0.934447119
249.917,0.934447119
249.958,0.934447119
250,0.934447119
250.042,0.934447119
250.083,0.934447119
250.125,0.934447119
250.167,0.934447119
250.208,0.934447119
250.25,0.934447119
250.292,0.934447119
250.333,0.934447119
250.375,0.934447119
250.417,0.934447119
250.458,0.934447119
250.5,0.934447119
250.542,0.934447119
250.583,0.934447119
250.625,0.934447119
250.667,0.934447119
250.708,0.934447119
250.75,0.934447119
250.792,0.934447119
250.833,0.934447119
250.875,0.934447119
250.917,0.934447119
250.958,0.934447119
251,0.934447119
251.042,0.934447119
251.083,0.934447119
251.125,0.934447119
251.167,0.934447119
251.208,0.934447119
251.25,0.934447119
251.292,0.934447119
251.333,0.934447119
251.375,0.934447119
251.417,0.934447119
251.458,0.934447119
251.5,0.934447119
251.542,0.934447119
251.583,0.934447119
251.625,0.934447119
251.667,0.934447119
251.708,0.934447119
251.75,0.934447119
251.792,0.934447119
251.833,0.934447119
251.875,0.934447119
251.917,0.934447119
251.958,0.934447119
252,0.934447119
252.042,0.934447119
252.083,0.934447119
252.125,0.934447119
252.167,0.934447119
252.208,0.934447119
252.25,0.934447119
252.292,0.934447119
252.333,0.934447119
252.375,0.934447119
252.417,0.934447119
252.458,0.934447119
252.5,0.934447119
252.542,0.934447119
252.583,0.934447119
252.625,0.934447119
252.667,0.934447119
252.708,0.934447119
252.75,0.934447119
252.792,0.934447119
252.833,0.934447119
252.875,0.934447119
252.917,0.934447119
252.958,0.934447119
253,0.934447119
253.042,0.934447119
253.083,0.934447119
253.125,0.934447119
253.167,0.934447119
253.208,0.934447119
253.25,0.934447119
253.292,0.934447119
253.333,0.934447119
253.375,0.934447119
253.417,0.934447119
253.458,0.934447119
253.5,0.934447119
253.542,0.934447119
253.583,0.934447119
253.625,0.934447119
253.667,0.934447119
253.708,0.934447119
253.75,0.934447119
253.792,0.934447119
253.833,0.934447119
253.875,0.934447119
253.917,0.934447119
253.958,0.934447119
254,0.934447119
254.042,0.934447119
254.083,0.934447119
254.125,0.934447119
254.167,0.934447119
254.208,0.934447119
254.25,0.934447119
254.292,0.934447119
254.333,0.934447119
254.375,0.934447119
254.417,0.934447119
254.458,0.934447119
254.5,0.934447119
254.542,0.934447119
254.583,0.934447119
254.625,0.934447119
254.667,0.934447119
254.708,0.934447119
254.75,0.934447119
254.792,0.934447119
254.833,0.934447119
254.875,0.934447119
254.917,0.934447119
254.958,0.934447119
255,0.934447119
255.042,0.934447119
255.083,0.934447119
255.125,0.934447119
255.167,0.934447119
255.208,0.934447119
255.25,0.934447119
255.292,0.934447119
255.333,0.934447119
255.375,0.934447119
255.417,0.934447119
255.458,0.934447119
255.5,0.934447119
255.542,0.934447119
255.583,0.934447119
255.625,0.934447119
255.667,0.934447119
255.708,0.934447119
255.75,0.934447119
255.792,0.934447119
255.833,0.934447119
255.875,0.934447119
255.917,0.934447119
255.958,0.934447119
256,0.934447119
256.042,0.934447119
256.083,0.934447119
256.125,0.934447119
256.167,0.934447119
256.208,0.934447119
256.25,0.934447119
256.292,0.934447119
256.333,0.934447119
256.375,0.934447119
256.417,0.934447119
256.458,0.934447119
256.5,0.934447119
256.542,0.934447119
256.583,0.934447119
256.625,0.934447119
256.667,0.934447119
256.708,0.934447119
256.75,0.934447119
256.792,0.934447119
256.833,0.934447119
256.875,0.934447119
256.917,0.934447119
256.958,0.934447119
257,0.934447119
257.042,0.934447119
257.083,0.934447119
257.125,0.934447119
257.167,0.934447119
257.208,0.934447119
257.25,0.934447119
257.292,0.934447119
257.333,0.934447119
257.375,0.934447119
257.417,0.934447119
257.458,0.934447119
257.5,0.934447119
257.542,0.934447119
257.583,0.934447119
257.625,0.934447119
257.667,0.934447119
257.708,0.934447119
257.75,0.934447119
257.792,0.934447119
257.833,0.934447119
257.875,0.934447119
257.917,0.934447119
257.958,0.934447119
258,0.934447119
258.042,0.934447119
258.083,0.934447119
258.125,0.934447119
258.167,0.934447119
258.208,0.934447119
258.25,0.934447119
258.292,0.934447119
258.333,0.934447119
258.375,0.934447119
258.417,0.934447119
258.458,0.934447119
258.5,0.934447119
258.542,0.934447119
258.583,0.934447119
258.625,0.934447119
258.667,0.934447119
258.708,0.934447119
258.75,0.934447119
258.792,0.934447119
258.833,0.934447119
258.875,0.934447119
258.917,0.934447119
258.958,0.934447119
259,0.934447119
259.042,0.934447119
259.083,0.934447119
259.125,0.934447119
259.167,0.934447119
259.208,0.934447119
259.25,0.934447119
259.292,0.934447119
259.333,0.934447119
259.375,0.934447119
259.417,0.934447119
259.458,0.934447119
259.5,0.934447119
259.542,0.934447119
259.583,0.934447119
259.625,0.934447119
259.667,0.934447119
259.708,0.934447119
259.75,0.934447119
259.792,0.934447119
259.833,0.934447119
259.875,0.934447119
259.917,0.934447119
259.958,0.934447119
260,0.934447119
260.042,0.934447119
260.083,0.934447119
260.125,0.934447119
260.167,0.934447119
260.208,0.934447119
260.25,0.934447119
260.292,0.934447119
260.333,0.934447119
260.375,0.934447119
260.417,0.934447119
260.458,0.934447119
260.5,0.934447119
260.542,0.934447119
260.583,0.934447119
260.625,0.934447119
260.667,0.934447119
260.708,0.934447119
260.75,0.934447119
260.792,0.934447119
260.833,0.934447119
260.875,0.934447119
260.917,0.934447119
260.958,0.934447119
261,0.934447119
261.042,0.934447119
261.083,0.934447119
261.125,0.934447119
261.167,0.934447119
261.208,0.934447119
261.25,0.934447119
261.292,0.934447119
261.333,0.934447119
261.375,0.934447119
261.417,0.934447119
261.458,0.934447119
261.5,0.934447119
261.542,0.934447119
261.583,0.934447119
261.625,0.934447119
261.667,0.934447119
261.708,0.934447119
261.75,0.934447119
261.792,0.934447119
261.833,0.934447119
261.875,0.934447119
261.917,0.934447119
261.958,0.934447119
262,0.934447119
262.042,0.934447119
262.083,0.934447119
262.125,0.934447119
262.167,0.934447119
262.208,0.934447119
262.25,0.934447119
262.292,0.934447119
262.333,0.934447119
262.375,0.934447119
262.417,0.934447119
262.458,0.934447119
262.5,0.934447119
262.542,0.934447119
262.583,0.934447119
262.625,0.934447119
262.667,0.934447119
262.708,0.934447119
262.75,0.934447119
262.792,0.934447119
262.833,0.934447119
262.875,0.934447119
262.917,0.934447119
262.958,0.934447119
263,0.934447119
263.042,0.934447119
263.083,0.934447119
263.125,0.934447119
263.167,0.934447119
263.208,0.934447119
263.25,0.934447119
263.292,0.934447119
263.333,0.934447119
263.375,0.934447119
263.417,0.934447119
263.458,0.934447119
263.5,0.934447119
263.542,0.934447119
263.583,0.934447119
263.625,0.934447119
263.667,0.934447119
263.708,0.934447119
263.75,0.934447119
263.792,0.934447119
263.833,0.934447119
263.875,0.934447119
263.917,0.934447119
263.958,0.934447119
264,0.934447119
264.042,0.934447119
264.083,0.934447119
264.125,0.934447119
264.167,0.934447119
264.208,0.934447119
264.25,0.934447119
264.292,0.934447119
264.333,0.934447119
264.375,0.934447119
264.417,0.934447119
264.458,0.934447119
264.5,0.934447119
264.542,0.934447119
264.583,0.934447119
264.625,0.934447119
264.667,0.934447119
264.708,0.934447119
264.75,0.934447119
264.792,0.934447119
264.833,0.934447119
264.875,0.934447119
264.917,0.934447119
264.958,0.934447119
265,0.934447119
265.042,0.934447119
265.083,0.934447119
265.125,0.934447119
265.167,0.934447119
265.208,0.934447119
265.25,0.934447119
265.292,0.934447119
265.333,0.934447119
265.375,0.934447119
265.417,0.934447119
265.458,0.934447119
265.5,0.934447119
265.542,0.934447119
265.583,0.934447119
265.625,0.934447119
265.667,0.934447119
265.708,0.934447119
265.75,0.934447119
265.792,0.934447119
265.833,0.934447119
265.875,0.934447119
265.917,0.934447119
265.958,0.934447119
266,0.934447119
266.042,0.934447119
266.083,0.934447119
266.125,0.934447119
266.167,0.934447119
266.208,0.934447119
266.25,0.934447119
266.292,0.934447119
266.333,0.934447119
266.375,0.934447119
266.417,0.934447119
266.458,0.934447119
266.5,0.934447119
266.542,0.934447119
266.583,0.934447119
266.625,0.934447119
266.667,0.934447119
266.708,0.934447119
266.75,0.934447119
266.792,0.934447119
266.833,0.934447119
266.875,0.934447119
266.917,0.934447119
266.958,0.934447119
267,0.934447119
267.042,0.934447119
267.083,0.934447119
267.125,0.934447119
267.167,0.934447119
267.208,0.934447119
267.25,0.934447119
267.292,0.934447119
267.333,0.934447119
267.375,0.934447119
267.417,0.934447119
267.458,0.934447119
267.5,0.934447119
267.542,0.934447119
267.583,0.934447119
267.625,0.934447119
267.667,0.934447119
267.708,0.934447119
267.75,0.934447119
267.792,0.934447119
267.833,0.934447119
267.875,0.934447119
267.917,0.934447119
267.958,0.934447119
268,0.934447119
268.042,0.934447119
268.083,0.934447119
268.125,0.934447119
268.167,0.934447119
268.208,0.934447119
268.25,0.934447119
268.292,0.934447119
268.333,0.934447119
268.375,0.934447119
268.417,0.934447119
268.458,0.934447119
268.5,0.934447119
268.542,0.934447119
268.583,0.934447119
268.625,0.934447119
268.667,0.934447119
268.708,0.934447119
268.75,0.934447119
268.792,0.934447119
268.833,0.934447119
268.875,0.934447119
268.917,0.934447119
268.958,0.934447119
269,0.934447119
269.042,0.934447119
269.083,0.934447119
269.125,0.934447119
269.167,0.934447119
269.208,0.934447119
269.25,0.934447119
269.292,0.934447119
269.333,0.934447119
269.375,0.934447119
269.417,0.934447119
269.458,0.934447119
269.5,0.934447119
269.542,0.934447119
269.583,0.934447119
269.625,0.934447119
269.667,0.934447119
269.708,0.934447119
269.75,0.934447119
269.792,0.934447119
269.833,0.934447119
269.875,0.934447119
269.917,0.934447119
269.958,0.934447119
270,0.934447119
270.042,0.934447119
270.083,0.934447119
270.125,0.934447119
270.167,0.934447119
270.208,0.934447119
270.25,0.934447119
270.292,0.934447119
270.333,0.934447119
270.375,0.934447119
270.417,0.934447119
270.458,0.934447119
270.5,0.934447119
270.542,0.934447119
270.583,0.934447119
270.625,0.934447119
270.667,0.934447119
270.708,0.934447119
270.75,0.934447119
270.792,0.934447119
270.833,0.934447119
270.875,0.934447119
270.917,0.934447119
270.958,0.934447119
271,0.934447119
271.042,0.934447119
271.083,0.934447119
271.125,0.934447119
271.167,0.934447119
271.208,0.934447119
271.25,0.934447119
271.292,0.934447119
271.333,0.934447119
271.375,0.934447119
271.417,0.934447119
271.458,0.934447119
271.5,0.934447119
271.542,0.934447119
271.583,0.934447119
271.625,0.934447119
271.667,0.934447119
271.708,0.934447119
271.75,0.934447119
271.792,0.934447119
271.833,0.934447119
271.875,0.934447119
271.917,0.934447119
271.958,0.934447119
272,0.934447119
272.042,0.934447119
272.083,0.934447119
272.125,0.934447119
272.167,0.934447119
272.208,0.934447119
272.25,0.934447119
272.292,0.934447119
272.333,0.934447119
272.375,0.934447119
272.417,0.934447119
272.458,0.934447119
272.5,0.934447119
272.542,0.934447119
272.583,0.934447119
272.625,0.934447119
272.667,0.934447119
272.708,0.934447119
272.75,0.934447119
272.792,0.934447119
272.833,0.934447119
272.875,0.934447119
272.917,0.934447119
272.958,0.934447119
273,0.934447119
273.042,0.934447119
273.083,0.934447119
273.125,0.934447119
273.167,0.934447119
273.208,0.934447119
273.25,0.934447119
273.292,0.934447119
273.333,0.934447119
273.375,0.934447119
273.417,0.934447119
273.458,0.934447119
273.5,0.934447119
273.542,0.934447119
273.583,0.934447119
273.625,0.934447119
273.667,0.934447119
273.708,0.934447119
273.75,0.934447119
273.792,0.934447119
273.833,0.934447119
273.875,0.934447119
273.917,0.934447119
273.958,0.934447119
274,0.679597905
274.042,0.679597905
274.083,0.679597905
274.125,0.679597905
274.167,0.679597905
274.208,0.679597905
274.25,0.679597905
274.292,0.679597905
274.333,0.679597905
274.375,0.679597905
274.417,0.679597905
274.458,0.679597905
274.5,0.679597905
274.542,0.679597905
274.583,0.679597905
274.625,0.679597905
274.667,0.679597905
274.708,0.679597905
274.75,0.679597905
274.792,0.679597905
274.833,0.679597905
274.875,0.679597905
274.917,0.679597905
274.958,0.679597905
275,0.679597905
275.042,0.679597905
275.083,0.679597905
275.125,0.679597905
275.167,0.679597905
275.208,0.679597905
275.25,0.679597905
275.292,0.679597905
275.333,0.679597905
275.375,0.679597905
275.417,0.679597905
275.458,0.679597905
275.5,0.679597905
275.542,0.679597905
275.583,0.679597905
275.625,0.679597905
275.667,0.679597905
275.708,0.679597905
275.75,0.679597905
275.792,0.679597905
275.833,0.679597905
275.875,0.679597905
275.917,0.679597905
275.958,0.679597905
276,0.679597905
276.042,0.679597905
276.083,0.679597905
276.125,0.679597905
276.167,0.679597905
276.208,0.679597905
276.25,0.679597905
276.292,0.679597905
276.333,0.679597905
276.375,0.679597905
276.417,0.679597905
276.458,0.679597905
276.5,0.679597905
276.542,0.679597905
276.583,0.679597905
276.625,0.679597905
276.667,0.679597905
276.708,0.679597905
276.75,0.679597905
276.792,0.679597905
276.833,0.679597905
276.875,0.679597905
276.917,0.679597905
276.958,0.679597905
277,0.679597905
277.042,0.679597905
277.083,0.679597905
277.125,0.679597905
277.167,0.679597905
277.208,0.679597905
277.25,0.679597905
277.292,0.679597905
277.333,0.679597905
277.375,0.679597905
277.417,0.679597905
277.458,0.679597905
277.5,0.679597905
277.542,0.679597905
277.583,0.679597905
277.625,0.679597905
277.667,0.679597905
277.708,0.679597905
277.75,0.679597905
277.792,0.679597905
277.833,0.679597905
277.875,0.679597905
277.917,0.679597905
277.958,0.679597905
278,0.679597905
278.042,0.679597905
278.083,0.679597905
278.125,0.679597905
278.167,0.679597905
278.208,0.679597905
278.25,0.679597905
278.292,0.679597905
278.333,0.679597905
278.375,0.679597905
278.417,0.679597905
278.458,0.679597905
278.5,0.679597905
278.542,0.679597905
278.583,0.679597905
278.625,0.679597905
278.667,0.679597905
278.708,0.679597905
278.75,0.679597905
278.792,0.679597905
278.833,0.679597905
278.875,0.679597905
278.917,0.679597905
278.958,0.679597905
279,0.679597905
279.042,0.679597905
279.083,0.679597905
279.125,0.679597905
279.167,0.679597905
279.208,0.679597905
279.25,0.679597905
279.292,0.679597905
279.333,0.679597905
279.375,0.679597905
279.417,0.679597905
279.458,0.679597905
279.5,0.679597905
279.542,0.679597905
279.583,0.679597905
279.625,0.679597905
279.667,0.679597905
279.708,0.679597905
279.75,0.679597905
279.792,0.679597905
279.833,0.679597905
279.875,0.679597905
279.917,0.679597905
279.958,0.679597905
280,0.679597905
280.042,0.679597905
280.083,0.679597905
280.125,0.679597905
280.167,0.679597905
280.208,0.679597905
280.25,0.679597905
280.292,0.679597905
280.333,0.679597905
280.375,0.679597905
280.417,0.679597905
280.458,0.679597905
280.5,0.679597905
280.542,0.679597905
280.583,0.679597905
280.625,0.679597905
280.667,0.679597905
280.708,0.679597905
280.75,0.679597905
280.792,0.679597905
280.833,0.679597905
280.875,0.679597905
280.917,0.679597905
280.958,0.679597905
281,0.679597905
281.042,0.679597905
281.083,0.679597905
281.125,0.679597905
281.167,0.679597905
281.208,0.679597905
281.25,0.679597905
281.292,0.679597905
281.333,0.679597905
281.375,0.679597905
281.417,0.679597905
281.458,0.679597905
281.5,0.679597905
281.542,0.679597905
281.583,0.679597905
281.625,0.679597905
281.667,0.679597905
281.708,0.679597905
281.75,0.679597905
281.792,0.679597905
281.833,0.679597905
281.875,0.679597905
281.917,0.679597905
281.958,0.679597905
282,0.679597905
282.042,0.679597905
282.083,0.679597905
282.125,0.679597905
282.167,0.679597905
282.208,0.679597905
282.25,0.679597905
282.292,0.679597905
282.333,0.679597905
282.375,0.679597905
282.417,0.679597905
282.458,0.679597905
282.5,0.679597905
282.542,0.679597905
282.583,0.679597905
282.625,0.679597905
282.667,0.679597905
282.708,0.679597905
282.75,0.679597905
282.792,0.679597905
282.833,0.679597905
282.875,0.679597905
282.917,0.679597905
282.958,0.679597905
283,0.679597905
283.042,0.679597905
283.083,0.679597905
283.125,0.679597905
283.167,0.679597905
283.208,0.679597905
283.25,0.679597905
283.292,0.679597905
283.333,0.679597905
283.375,0.679597905
283.417,0.679597905
283.458,0.679597905
283.5,0.679597905
283.542,0.679597905
283.583,0.679597905
283.625,0.679597905
283.667,0.679597905
283.708,0.679597905
283.75,0.679597905
283.792,0.679597905
283.833,0.679597905
283.875,0.679597905
283.917,0.679597905
283.958,0.679597905
284,0.679597905
284.042,0.679597905
284.083,0.679597905
284.125,0.679597905
284.167,0.679597905
284.208,0.679597905
284.25,0.679597905
284.292,0.679597905
284.333,0.679597905
284.375,0.679597905
284.417,0.679597905
284.458,0.679597905
284.5,0.679597905
284.542,0.679597905
284.583,0.679597905
284.625,0.679597905
284.667,0.679597905
284.708,0.679597905
284.75,0.679597905
284.792,0.679597905
284.833,0.679597905
284.875,0.679597905
284.917,0.679597905
284.958,0.679597905
285,0.679597905
285.042,0.679597905
285.083,0.679597905
285.125,0.679597905
285.167,0.679597905
285.208,0.679597905
285.25,0.679597905
285.292,0.679597905
285.333,0.679597905
285.375,0.679597905
285.417,0.679597905
285.458,0.679597905
285.5,0.679597905
285.542,0.679597905
285.583,0.679597905
285.625,0.679597905
285.667,0.679597905
285.708,0.679597905
285.75,0.679597905
285.792,0.679597905
285.833,0.679597905
285.875,0.679597905
285.917,0.679597905
285.958,0.679597905
286,0.679597905
286.042,0.679597905
286.083,0.679597905
286.125,0.679597905
286.167,0.679597905
286.208,0.679597905
286.25,0.679597905
286.292,0.679597905
286.333,0.679597905
286.375,0.679597905
286.417,0.679597905
286.458,0.679597905
286.5,0.679597905
286.542,0.679597905
286.583,0.679597905
286.625,0.679597905
286.667,0.679597905
286.708,0.679597905
286.75,0.679597905
286.792,0.679597905
286.833,0.679597905
286.875,0.679597905
286.917,0.679597905
286.958,0.679597905
287,0.679597905
287.042,0.679597905
287.083,0.679597905
287.125,0.679597905
287.167,0.679597905
287.208,0.679597905
287.25,0.679597905
287.292,0.679597905
287.333,0.679597905
287.375,0.679597905
287.417,0.679597905
287.458,0.679597905
287.5,0.679597905
287.542,0.679597905
287.583,0.679597905
287.625,0.679597905
287.667,0.679597905
287.708,0.679597905
287.75,0.679597905
287.792,0.679597905
287.833,0.679597905
287.875,0.679597905
287.917,0.679597905
287.958,0.679597905
288,0.679597905
288.042,0.679597905
288.083,0.679597905
288.125,0.679597905
288.167,0.679597905
288.208,0.679597905
288.25,0.679597905
288.292,0.679597905
288.333,0.679597905
288.375,0.679597905
288.417,0.679597905
288.458,0.679597905
288.5,0.679597905
288.542,0.679597905
288.583,0.679597905
288.625,0.679597905
288.667,0.679597905
288.708,0.679597905
288.75,0.679597905
288.792,0.679597905
288.833,0.679597905
288.875,0.679597905
288.917,0.679597905
288.958,0.679597905
289,0.679597905
289.042,0.679597905
289.083,0.679597905
289.125,0.679597905
289.167,0.679597905
289.208,0.679597905
289.25,0.679597905
289.292,0.679597905
289.333,0.679597905
289.375,0.679597905
289.417,0.679597905
289.458,0.679597905
289.5,0.679597905
289.542,0.679597905
289.583,0.679597905
289.625,0.679597905
289.667,0.679597905
289.708,0.679597905
289.75,0.679597905
289.792,0.679597905
289.833,0.679597905
289.875,0.679597905
289.917,0.679597905
289.958,0.679597905
290,0.679597905
290.042,0.679597905
290.083,0.679597905
290.125,0.679597905
290.167,0.679597905
290.208,0.679597905
290.25,0.679597905
290.292,0.679597905
290.333,0.679597905
290.375,0.679597905
290.417,0.679597905
290.458,0.679597905
290.5,0.679597905
290.542,0.679597905
290.583,0.679597905
290.625,0.679597905
290.667,0.679597905
290.708,0.679597905
290.75,0.679597905
290.792,0.679597905
290.833,0.679597905
290.875,0.679597905
290.917,0.679597905
290.958,0.679597905
291,0.679597905
291.042,0.679597905
291.083,0.679597905
291.125,0.679597905
291.167,0.679597905
291.208,0.679597905
291.25,0.679597905
291.292,0.679597905
291.333,0.679597905
291.375,0.679597905
291.417,0.679597905
291.458,0.679597905
291.5,0.679597905
291.542,0.679597905
291.583,0.679597905
291.625,0.679597905
291.667,0.679597905
291.708,0.679597905
291.75,0.679597905
291.792,0.679597905
291.833,0.679597905
291.875,0.679597905
291.917,0.679597905
291.958,0.679597905
292,0.679597905
292.042,0.679597905
292.083,0.679597905
292.125,0.679597905
292.167,0.679597905
292.208,0.679597905
292.25,0.679597905
292.292,0.679597905
292.333,0.679597905
292.375,0.679597905
292.417,0.679597905
292.458,0.679597905
292.5,0.679597905
292.542,0.679597905
292.583,0.679597905
292.625,0.679597905
292.667,0.679597905
292.708,0.679597905
292.75,0.679597905
292.792,0.679597905
292.833,0.679597905
292.875,0.679597905
292.917,0.679597905
292.958,0.679597905
293,0.679597905
293.042,0.679597905
293.083,0.679597905
293.125,0.679597905
293.167,0.679597905
293.208,0.679597905
293.25,0.679597905
293.292,0.679597905
293.333,0.679597905
293.375,0.679597905
293.417,0.679597905
293.458,0.679597905
293.5,0.679597905
293.542,0.679597905
293.583,0.679597905
293.625,0.679597905
293.667,0.679597905
293.708,0.679597905
293.75,0.679597905
293.792,0.679597905
293.833,0.679597905
293.875,0.679597905
293.917,0.679597905
293.958,0.679597905
294,0.679597905
294.042,0.679597905
