$Lewiston inflow year 2018 YC 06/23/22,
244.833,55.7736966
244.875,53.4574831
244.917,17.6660486
244.958,2.1855241
245,0.0849
245.042,0.0849
245.083,0.0849
245.125,0.0849
245.167,0.0849
245.208,0.0849
245.25,3.9776782
245.292,53.2319887
245.333,55.8400035
245.375,55.7042201
245.417,55.731756
245.458,55.8127789
245.5,55.70572
245.542,55.781281
245.583,55.9214792
245.625,55.7958272
245.667,55.7788189
245.708,55.899858
245.75,55.734869
245.792,55.7931104
245.833,56.0202179
245.875,55.8578608
245.917,53.49832
245.958,17.6719916
246,2.2660659
246.042,0.0849
246.083,0.0849
246.125,0.0849
246.167,0.0849
246.208,0.0849
246.25,0.0849
246.292,4.4802013
246.333,53.5001029
246.375,55.140286
246.417,45.2300788
246.458,44.8899411
246.5,44.9061004
246.542,45.01398
246.583,45.3589853
246.625,55.2480524
246.667,48.3161372
246.708,45.0191023
246.75,44.9769636
246.792,40.898594
246.833,35.191616
246.875,33.8435172
246.917,17.2574815
246.958,2.6633979
247,0.0849
247.042,0.0849
247.083,0.0849
247.125,0.0849
247.167,0.0849
247.208,0.0849
247.25,6.1283084
247.292,53.394176
247.333,47.4300642
247.375,44.9055344
247.417,44.9063834
247.458,44.9382492
247.5,44.5469734
247.542,36.7681524
247.583,36.3601513
247.625,44.4904583
247.667,54.6605444
247.708,55.1782363
247.75,55.0476035
247.792,55.2267142
247.833,55.0764412
247.875,53.095611
247.917,17.3751246
247.958,2.0235066
248,0.0849
248.042,0.0849
248.083,0.0849
248.125,0.0849
248.167,0.0849
248.208,0.0849
248.25,4.9432176
248.292,52.6664981
248.333,55.0764129
248.375,54.9779855
248.417,55.2374399
248.458,55.0768657
248.5,55.0823559
248.542,55.1357014
248.583,55.2374965
248.625,55.8002703
248.667,55.8495406
248.708,55.8576344
248.75,55.7520471
248.792,55.9375536
248.833,55.9502037
248.875,55.9682874
248.917,55.7512264
248.958,55.2433829
249,45.3967375
249.042,45.1139356
249.083,45.0158478
249.125,43.9473247
249.167,24.3689319
249.208,23.9424792
249.25,29.6196007
249.292,29.2997824
249.333,2.6576813
249.375,0.2378049
249.417,2.5933837
249.458,1.3249777
249.5,0.0849
249.542,0.0849
249.583,8.9354703
249.625,65.2891188
249.667,65.2873076
249.708,65.2855247
249.75,65.2837984
249.792,65.2822136
249.833,65.2802892
249.875,65.2785063
249.917,37.9206699
249.958,0.0849
250,0.0849
250.042,0.0849
250.083,0.0849
250.125,50.0558231
250.167,65.2710917
250.208,65.2690824
250.25,62.9114377
250.292,0.0849
250.333,0.0849
250.375,0.0849
250.417,0.0849
250.458,0.0849
250.5,0.0849
250.542,0.0849
250.583,0.0849
250.625,3.5832045
250.667,53.4314754
250.708,55.9801168
250.75,55.9654008
250.792,55.9584956
250.833,55.9873616
250.875,53.7239276
250.917,17.7932005
250.958,16.3567491
251,1.4668739
251.042,0.0849
251.083,0.0849
251.125,0.0849
251.167,0.0849
251.208,0.0849
251.25,0.0849
251.292,2.3850391
251.333,17.6521533
251.375,53.7579442
251.417,56.1184472
251.458,55.9208566
251.5,55.8210708
251.542,56.0045397
251.583,56.0492537
251.625,56.0755727
251.667,56.0640546
251.708,56.0618189
251.75,56.0436786
251.792,56.1082875
251.833,55.9607879
251.875,53.7249181
251.917,17.6525212
251.958,1.8670076
252,0.0849
252.042,0.0849
252.083,0.0849
252.125,0.0849
252.167,0.0849
252.208,5.3449078
252.25,17.6084581
252.292,53.7821973
252.333,56.0370281
252.375,55.9408647
252.417,56.0420655
252.458,56.0491688
252.5,56.0443295
252.542,56.1445398
252.583,56.2193084
252.625,56.1503979
252.667,56.2019322
252.708,55.9365348
252.75,56.2029793
252.792,56.1356253
252.833,55.9433834
252.875,53.6556114
252.917,8.4789913
252.958,6.85992
253,16.0692494
253.042,16.1727708
253.083,16.310422
253.125,16.3159688
253.167,16.2771129
253.208,16.3706444
253.25,16.2824899
253.292,16.2053158
253.333,17.6770007
253.375,53.9317628
253.417,56.1965269
253.458,56.0601209
253.5,56.1073536
253.542,56.1776791
253.583,56.1268806
253.625,56.2159973
253.667,56.1374365
253.708,56.0514611
253.75,56.1767169
253.792,56.0654979
253.833,56.2244307
253.875,53.8869922
253.917,17.7277426
253.958,16.3805494
254,16.3111295
254.042,16.3383824
254.083,16.278726
254.125,16.2737735
254.167,16.2013538
254.208,17.4649771
254.25,43.7323013
254.292,45.1582534
254.333,45.0280734
254.375,45.2038447
254.417,45.343675
254.458,45.4257733
254.5,55.6576666
254.542,56.2112712
254.583,56.1948572
254.625,56.0429711
254.667,56.2040547
254.708,56.5565878
254.75,56.0656394
254.792,56.1921121
254.833,56.1975457
254.875,53.7640853
254.917,17.6381165
254.958,16.2855746
255,16.4002179
255.042,16.420792
255.083,16.2561992
255.125,16.2528881
255.167,16.1968541
255.208,16.9190984
255.25,29.3775791
255.292,29.8332657
255.333,30.6337595
255.375,54.8023274
255.417,56.3178207
255.458,56.4457933
255.5,56.4929977
255.542,56.3414795
255.583,56.3365836
255.625,56.3731472
255.667,56.4030603
255.708,56.531231
255.75,56.3625064
255.792,56.3532523
255.833,54.1933397
255.875,17.7998793
255.917,16.4212165
255.958,16.4572424
256,19.4496561
256.042,16.4619119
256.083,16.4101229
256.125,16.2451339
256.167,16.1959768
256.208,17.6998671
256.25,54.2472512
256.292,56.261249
256.333,56.3731755
256.375,56.454255
256.417,56.270871
256.458,56.3890518
256.5,56.6382333
256.542,56.5357873
256.583,56.4157104
256.625,56.485668
256.667,56.4555285
256.708,56.4948089
256.75,56.3058498
256.792,54.9272153
256.833,31.5296243
256.875,52.9837977
256.917,17.8037564
256.958,16.2814145
257,16.3522777
257.042,16.3722575
257.083,16.4753261
257.125,16.3765591
257.167,16.5579338
257.208,17.0587306
257.25,29.4233968
257.292,29.9175714
257.333,29.9375229
257.375,30.0955501
257.417,29.9720206
257.458,29.8907996
257.5,29.4132654
257.542,16.807653
257.583,17.8085391
257.625,54.3595739
257.667,56.4432463
257.708,56.437841
257.75,56.4962522
257.792,56.5774449
257.833,56.8848961
257.875,54.017625
257.917,17.7255352
257.958,16.3325243
258,16.3481742
258.042,16.2573029
258.083,16.3302037
258.125,16.2274181
258.167,16.2149095
258.208,16.8826197
258.25,29.3695136
258.292,30.0458836
258.333,29.9829444
258.375,30.0096313
258.417,29.9988773
258.458,29.9593705
258.5,29.9507107
258.542,30.9346734
258.583,55.1789438
258.625,56.7344533
258.667,56.7065778
258.708,56.7266142
258.75,56.5242409
258.792,56.3440831
258.833,56.5769638
258.875,54.1675867
258.917,17.7242334
258.958,16.4112266
259,16.34608
259.042,16.2918572
259.083,16.4089626
259.125,16.2508222
259.167,16.2328234
259.208,17.2670469
259.25,39.6268486
259.292,40.7239547
259.333,40.7264734
259.375,40.7344257
259.417,40.7439911
259.458,40.7936859
259.5,40.7776398
259.542,40.7737061
259.583,41.419031
259.625,55.823165
259.667,56.516232
259.708,56.7762524
259.75,59.4746008
259.792,62.1955609
259.833,56.9147526
259.875,54.6190566
259.917,18.0417594
259.958,16.3806909
260,16.3752573
260.042,16.3185158
260.083,16.2975455
260.125,16.1657241
260.167,16.2446528
260.208,16.5420858
260.25,16.5233512
260.292,16.4393285
260.333,16.3401936
260.375,16.3629185
260.417,17.8892507
260.458,54.5783329
260.5,56.3750999
260.542,54.1454278
260.583,53.6925712
260.625,53.20117
260.667,53.1601067
260.708,53.2355545
260.75,53.2140182
260.792,53.2002644
260.833,53.195227
260.875,51.1532122
260.917,17.7579104
260.958,16.5247379
261,16.3965106
261.042,16.5217381
261.083,16.4030196
261.125,16.3420897
261.167,16.4087362
261.208,16.445413
261.25,16.40268
261.292,16.2876122
261.333,17.1679969
261.375,35.7029121
261.417,36.5124902
261.458,36.5719485
261.5,36.4443721
261.542,37.2290745
261.583,53.5791731
261.625,54.4391535
261.667,54.2934368
261.708,54.5820402
261.75,54.4299277
261.792,54.2836167
261.833,54.4298711
261.875,52.4738317
261.917,17.8950805
261.958,16.37438
262,16.1924676
262.042,16.393624
262.083,16.4198581
262.125,16.4769392
262.167,16.2543597
262.208,17.1609502
262.25,35.6701124
262.292,36.5396865
262.333,36.5545157
262.375,36.5729956
262.417,36.6035879
262.458,36.6166342
262.5,36.5548553
262.542,36.6308974
262.583,37.4155432
262.625,53.5790316
262.667,54.4300975
262.708,54.5324869
262.75,54.4784056
262.792,54.4647933
262.833,54.4735663
262.875,52.4285517
262.917,17.8520928
262.958,16.3657202
263,16.3632015
263.042,16.4700623
263.083,16.2856029
263.125,16.2008161
263.167,16.3792193
263.208,17.1621105
263.25,35.7544464
263.292,36.5442145
263.333,36.4446268
263.375,36.5383847
263.417,36.5853627
263.458,36.7086941
263.5,36.5150372
263.542,36.6301333
263.583,37.2434509
263.625,53.4880754
263.667,54.6644215
263.708,54.3852137
263.75,54.4734248
263.792,54.4257393
263.833,54.3944678
263.875,52.3064938
263.917,17.7144982
263.958,16.3859547
264,16.432678
264.042,16.4430075
264.083,16.3426274
264.125,16.2867349
264.167,16.3635694
264.208,16.585781
264.25,16.4742224
264.292,16.345231
264.333,16.4707132
264.375,17.7524485
264.417,52.363773
264.458,53.2130843
264.5,32.4171406
264.542,31.7181023
264.583,31.7712214
264.625,32.5354912
264.667,53.2849097
264.708,54.3817611
264.75,54.6706475
264.792,54.5257232
264.833,54.5051774
264.875,52.1986708
264.917,17.7843709
264.958,16.3755969
265,16.4942022
265.042,16.356834
265.083,16.4299895
265.125,16.2741414
265.167,16.4672889
265.208,16.4048308
265.25,16.4320554
265.292,16.3724556
265.333,16.401548
265.375,16.5258982
265.417,17.7991152
265.458,52.3361522
265.5,53.2666279
265.542,32.4584869
265.583,32.6227401
265.625,53.3015218
265.667,54.5299399
265.708,54.4304937
265.75,54.5609001
265.792,54.4383328
265.833,54.5506272
265.875,52.5997384
265.917,17.7731075
265.958,16.3223363
266,16.3202421
266.042,16.2608687
266.083,16.4022555
266.125,16.280424
266.167,16.3823889
266.208,19.352106
266.25,22.2971455
266.292,19.8638266
266.333,16.4346873
266.375,16.3620978
266.417,16.6957548
266.458,17.6996124
266.5,52.485463
266.542,54.5675506
266.583,54.5516743
266.625,54.5405241
266.667,54.5503725
266.708,54.5635886
266.75,54.5755878
266.792,54.5748803
266.833,54.5943224
266.875,52.4491258
266.917,17.7343365
266.958,16.3028093
267,16.351457
267.042,16.2577274
267.083,16.2592556
267.125,16.3822474
267.167,16.5206344
267.208,16.5331147
267.25,16.3338261
267.292,16.4189242
267.333,16.5114369
267.375,16.410887
267.417,16.5104747
267.458,17.9720282
267.5,52.4102982
267.542,54.5248742
267.583,54.5203179
267.625,54.3295193
267.667,54.783423
267.708,54.5825213
267.75,54.5534289
267.792,54.4355028
267.833,54.5113751
267.875,52.5602316
267.917,17.8289151
267.958,16.5324072
268,16.3996519
268.042,16.4527993
268.083,16.5261246
268.125,16.5886959
268.167,16.538237
268.208,16.6207598
268.25,16.6067796
268.292,16.4030196
268.333,16.3171291
268.375,18.0035261
268.417,51.3046455
268.458,35.8071127
268.5,35.8316771
268.542,53.5032725
268.583,54.5472312
268.625,54.5673242
268.667,54.5902472
268.708,54.581078
268.75,54.5524667
268.792,54.5102714
268.833,54.467595
268.875,52.3771023
268.917,17.8563095
268.958,16.4636382
269,16.4127831
269.042,2.5089365
269.083,0.0849
269.125,0.0849
269.167,0.0849
269.208,0.0849
269.25,0.0849
269.292,0.0849
269.333,0.0849
269.375,0.0849
269.417,0.0849
269.458,3.1719489
269.5,43.7338578
269.542,45.5399921
269.583,45.4938914
269.625,45.3039984
269.667,45.4899577
269.708,46.0113286
269.75,53.908104
269.792,45.8419814
269.833,43.9526451
269.875,17.6381731
269.917,16.3215156
269.958,3.8647895
270,0.0849
270.042,0.0849
270.083,0.0849
270.125,0.0849
270.167,0.0849
270.208,0.0849
270.25,0.0849
270.292,0.0849
270.333,0.0849
270.375,0.0849
270.417,3.6956404
270.458,48.6895274
270.5,48.1122357
270.542,46.3489759
270.583,45.8585086
270.625,50.8886072
270.667,49.971574
270.708,50.9075965
270.75,50.9103416
270.792,50.7527106
270.833,51.1079605
270.875,49.0362024
270.917,17.5977607
270.958,3.1075947
271,0.0849
271.042,0.0849
271.083,0.0849
271.125,0.0849
271.167,0.0849
271.208,0.0849
271.25,0.0849
271.292,0.0849
271.333,0.0849
271.375,0.0849
271.417,3.3523331
271.458,48.6639442
271.5,50.95698
271.542,54.1562101
271.583,54.5768896
271.625,54.6122363
271.667,54.6334047
271.708,54.6094346
271.75,51.2773926
271.792,51.0278998
271.833,50.951886
271.875,49.2231522
271.917,17.5992889
271.958,2.0696922
272,0.0849
272.042,0.0849
272.083,0.0849
272.125,0.0849
272.167,0.0849
272.208,0.0849
272.25,0.0849
272.292,3.2696122
272.333,43.7539508
272.375,45.4080009
272.417,45.6672855
272.458,45.5577362
272.5,45.4214717
272.542,45.5977807
272.583,45.6536732
272.625,45.7861455
272.667,45.5771217
272.708,45.664597
272.75,45.6242695
272.792,45.6087328
272.833,45.5655753
272.875,44.2344282
272.917,17.514587
272.958,2.1916086
273,0.0849
273.042,0.0849
273.083,0.0849
273.125,0.0849
273.167,0.0849
273.208,0.0849
273.25,0.0849
273.292,5.1024334
273.333,43.8958187
273.375,45.4856844
273.417,45.6185246
273.458,44.7016895
273.5,30.6122798
273.542,30.3085642
273.583,30.6798602
273.625,44.865971
273.667,45.6279202
273.708,45.6766811
273.75,45.6913971
273.792,45.6488905
273.833,45.5929697
273.875,44.2125523
273.917,17.4166973
273.958,2.5090214
274,0.0849
274.042,0.0849
274.083,0.0849
274.125,0.0849
274.167,0.0849
274.208,0.0849
274.25,0.0849
274.292,0.0849
274.333,0.0849
274.375,0.0849
274.417,3.3175241
274.458,49.0087797
274.5,47.0040643
274.542,50.8092257
274.583,51.0567375
274.625,51.1490804
274.667,51.2207643
274.708,51.0558036
274.75,44.996434
274.792,51.066501
274.833,51.1393452
274.875,49.2217655
274.917,17.4597982
274.958,2.6305133
275,0.0849
275.042,0.0849
275.083,0.0849
275.125,0.0849
275.167,0.0849
275.208,0.0849
275.25,0.0849
275.292,0.0849
275.333,0.0849
275.375,2.7101212
275.417,17.6669542
275.458,49.2926853
275.5,50.9833839
275.542,51.2074916
275.583,51.2277827
275.625,51.335351
275.667,51.1868609
275.708,51.0796039
275.75,51.1873986
275.792,51.1741825
275.833,51.1605702
275.875,49.4567121
275.917,17.5985814
275.958,2.1505453
276,0.0849
276.042,0.0849
276.083,0.0849
276.125,0.0849
276.167,0.0849
276.208,0.0849
276.25,0.0849
276.292,0.0849
276.333,0.0849
276.375,3.4103198
276.417,49.0143265
276.458,51.0543886
276.5,51.1132526
276.542,51.1329211
276.583,51.2016335
276.625,51.1857006
276.667,51.2211322
276.708,51.2387631
276.75,51.2867316
276.792,51.2734023
276.833,51.255545
276.875,49.4575328
276.917,17.5440473
276.958,2.0706261
277,0.0849
277.042,0.0849
277.083,0.0849
277.125,0.0849
277.167,0.0849
277.208,0.0849
277.25,0.0849
277.292,0.0849
277.333,0.0849
277.375,3.645606
277.417,49.0280803
277.458,51.0972348
277.5,51.0870751
277.542,51.2129535
277.583,51.1797293
277.625,51.2972309
277.667,51.3041361
277.708,51.1214313
277.75,51.3187672
277.792,51.2432062
277.833,51.2503661
277.875,49.43161
277.917,17.4595152
277.958,2.2299268
278,0.0849
278.042,0.0849
278.083,0.0849
278.125,0.0849
278.167,0.0849
278.208,0.0849
278.25,0.0849
278.292,0.0849
278.333,0.0849
278.375,3.3801237
278.417,49.1044337
278.458,51.1630889
278.5,51.0887448
278.542,51.3944131
278.583,51.2919105
278.625,51.1847384
278.667,51.1447788
278.708,51.3221066
278.75,51.5335642
278.792,51.2413384
278.833,51.2488379
278.875,49.3221173
278.917,17.4880982
278.958,2.3107799
279,0.0849
279.042,0.0849
279.083,0.0849
279.125,0.0849
279.167,0.0849
279.208,0.0849
279.25,0.0849
279.292,0.0849
279.333,0.0849
279.375,3.3296082
279.417,49.0506071
279.458,51.2396687
279.5,51.2535357
279.542,51.3107866
279.583,51.3304551
279.625,51.2726948
279.667,51.365915
279.708,51.3522744
279.75,51.382329
279.792,51.4031861
279.833,51.331106
279.875,49.6375208
279.917,17.6872736
279.958,3.4753532
280,0.0849
280.042,0.0849
280.083,0.0849
280.125,0.0849
280.167,0.0849
280.208,0.0849
280.25,0.0849
280.292,0.0849
280.333,0.0849
280.375,0.0849
280.417,0.0849
280.458,0.0849
280.5,0.0849
280.542,38.0218141
280.583,41.2466557
280.625,45.5213424
280.667,45.7393656
280.708,45.877413
280.75,50.9369436
280.792,51.1618437
280.833,51.1950962
280.875,49.355483
280.917,17.559301
280.958,2.5906103
281,0.0849
281.042,0.0849
281.083,0.0849
281.125,0.0849
281.167,0.0849
281.208,0.0849
281.25,0.0849
281.292,0.0849
281.333,0.0849
281.375,0.0849
281.417,0.0849
281.458,3.6858769
281.5,49.0072515
281.542,51.0504832
281.583,51.1622682
281.625,51.0479079
281.667,51.1383264
281.708,50.9735072
281.75,51.1576553
281.792,51.2989572
281.833,51.1176674
281.875,49.3591903
281.917,17.5353309
281.958,2.0711355
282,0.0849
282.042,0.0849
282.083,0.0849
282.125,0.0849
282.167,0.0849
282.208,0.0849
282.25,0.0849
282.292,0.0849
282.333,0.0849
282.375,0.0849
282.417,0.0849
282.458,0.0849
282.5,3.1847122
282.542,49.0010538
282.583,51.083198
282.625,51.1786539
282.667,51.2039824
282.708,51.2031617
282.75,51.3135317
282.792,51.3435297
282.833,51.2734023
282.875,49.5182646
282.917,17.5062951
282.958,3.1481486
283,0.0849
283.042,0.0849
283.083,0.0849
283.125,0.0849
283.167,0.0849
283.208,0.0849
283.25,0.0849
283.292,0.0849
283.333,0.0849
283.375,0.0849
283.417,0.0849
283.458,0.0849
283.5,3.7202331
283.542,48.9382278
283.583,51.2262262
283.625,51.2325088
283.667,51.3856401
283.708,51.4293353
283.75,51.4238451
283.792,51.3291816
283.833,51.3841685
283.875,49.6600476
283.917,17.5728001
283.958,1.8716771
284,0.0849
284.042,0.0849
284.083,0.0849
284.125,0.0849
284.167,0.0849
284.208,2.5662157
284.25,23.1496547
284.292,23.0245404
284.333,2.3467492
284.375,0.0849
284.417,0.0849
284.458,0.0849
284.5,0.0849
284.542,0.0849
284.583,0.0849
284.625,0.0849
284.667,3.3492767
284.708,49.0664268
284.75,51.2627049
284.792,51.3154844
284.833,49.4891722
284.875,17.5141059
284.917,2.0717015
284.958,0.0849
285,0.0849
285.042,0.0849
285.083,0.0849
285.125,0.0849
285.167,0.0849
285.208,0.0849
285.25,0.0849
285.292,0.0849
285.333,0.0849
285.375,0.0849
285.417,0.0849
285.458,0.0849
285.5,0.0849
285.542,3.3190523
285.583,49.059465
285.625,51.2615446
285.667,51.3585287
285.708,51.3020702
285.75,51.026881
285.792,44.5896215
285.833,17.5480659
285.875,2.3520979
285.917,0.0849
285.958,0.0849
286,0.0849
286.042,0.0849
286.083,0.0849
286.125,0.0849
286.167,0.0849
286.208,0.0849
286.25,0.0849
286.292,0.0849
286.333,0.0849
286.375,0.0849
286.417,0.0849
286.458,0.0849
286.5,0.0849
286.542,0.0849
286.583,0.0849
286.625,6.3956868
286.667,49.0590122
286.708,51.0342956
286.75,51.2552903
286.792,51.1933133
286.833,51.2421591
286.875,49.4734657
286.917,17.6337866
286.958,3.4691272
287,0.0849
287.042,0.0849
287.083,0.0849
287.125,0.0849
287.167,0.0849
287.208,0.0849
287.25,0.0849
287.292,0.0849
287.333,0.0849
287.375,0.0849
287.417,0.0849
287.458,0.0849
287.5,0.0849
287.542,0.0849
287.583,0.0849
287.625,4.7229021
287.667,49.1852868
287.708,51.2122743
287.75,51.2879768
287.792,51.2311504
287.833,51.1746636
287.875,49.3458893
287.917,3.1356117
287.958,0.0849
288,0.0849
288.042,0.0849
288.083,0.0849
288.125,0.0849
288.167,0.0849
288.208,0.0849
288.25,0.0849
288.292,0.2359088
288.333,0.0849
288.375,0.0849
288.417,0.0849
288.458,0.0849
288.5,0.0849
288.542,0.0849
288.583,3.3882175
288.625,49.1687596
288.667,51.3086641
288.708,51.3608776
288.75,51.3334266
288.792,51.3419166
288.833,51.3490199
288.875,49.1939749
288.917,3.2544434
288.958,0.0849
289,0.0849
289.042,0.0849
289.083,0.0849
289.125,0.0849
289.167,0.0849
289.208,0.0849
289.25,0.0849
289.292,0.0849
289.333,0.0849
289.375,0.0849
289.417,0.0849
289.458,0.0849
289.5,0.0849
289.542,0.0849
289.583,0.0849
289.625,0.0849
289.667,0.0849
289.708,0.0849
289.75,0.0849
289.792,0.0849
289.833,0.0849
289.875,0.0849
289.917,0.0849
289.958,0.0849
290,0.0849
290.042,0.0849
290.083,0.0849
290.125,0.0849
290.167,0.0849
290.208,0.0849
290.25,0.0849
290.292,0.0849
290.333,0.0849
290.375,0.0849
290.417,0.0849
290.458,2.2114752
290.5,14.1557166
290.542,35.5341026
290.583,42.2052899
290.625,0.0849
290.667,0.0849
290.708,0.0849
290.75,0.0849
290.792,0.0849
290.833,0.0849
290.875,0.0849
290.917,0.0849
290.958,0.0849
291,0.0849
291.042,21.0330977
291.083,64.5987686
291.125,64.5966461
291.167,64.5950047
291.208,64.4134036
291.25,64.7698704
291.292,29.6335526
291.333,0.0849
291.375,0.0849
291.417,0.0849
291.458,0.0849
291.5,0.0849
291.542,0.0849
291.583,0.0849
291.625,0.0849
291.667,0.0849
291.708,0.0849
291.75,0.0849
291.792,0.0849
291.833,0.0849
291.875,0.0849
291.917,0.0849
291.958,0.0849
292,0.0849
292.042,0.0849
292.083,0.0849
292.125,0.0849
292.167,0.0849
292.208,0.0849
292.25,0.0849
292.292,0.0849
292.333,0.0849
292.375,0.0849
292.417,0.0849
292.458,0.4990422
292.5,0.0849
292.542,0.0849
292.583,0.0849
292.625,3.385812
292.667,49.1000755
292.708,51.2803641
292.75,51.4088744
292.792,51.2173966
292.833,49.2270576
292.875,3.1421207
292.917,0.0849
292.958,0.0849
293,0.0849
293.042,0.0849
293.083,0.0849
293.125,0.0849
293.167,0.0849
293.208,0.0849
293.25,0.0849
293.292,0.0849
293.333,0.0849
293.375,0.0849
293.417,0.0849
293.458,0.0849
293.5,0.0849
293.542,0.0849
293.583,5.3295409
293.625,23.1439381
293.667,24.5698336
293.708,49.9304258
293.75,51.3151731
293.792,51.3207765
293.833,51.3012495
293.875,49.281054
293.917,3.1535822
293.958,0.0849
294,0.0849
294.042,0.0849
294.083,0.0849
294.125,0.0849
294.167,0.0849
294.208,0.0849
294.25,0.0849
294.292,0.0849
294.333,0.0849
294.375,0.0849
294.417,0.0849
294.458,0.0849
294.5,0.0849
294.542,0.0849
294.583,3.7301664
294.625,49.1022263
294.667,51.2874108
294.708,51.3609342
294.75,51.4017994
294.792,51.346105
294.833,51.5111506
294.875,49.3117029
294.917,17.7079043
294.958,17.2379545
295,36.0749722
295.042,36.8841541
295.083,36.896125
295.125,36.0828113
295.167,17.1781283
295.208,2.1148307
295.25,0.0849
295.292,0.0849
295.333,0.0849
295.375,0.0849
295.417,0.0849
295.458,0.0849
295.5,0.0849
295.542,0.0849
295.583,0.0849
295.625,0.0849
295.667,0.0849
295.708,0.0849
295.75,64.2040402
295.792,64.5613277
295.833,63.6639064
295.875,0.0849
295.917,0.0849
295.958,0.0849
296,0.0849
296.042,0.0849
296.083,0.0849
296.125,0.0849
296.167,0.0849
296.208,0.0849
296.25,0.0849
296.292,0.0849
296.333,0.0849
296.375,0.0849
296.417,0.0849
296.458,0.0849
296.5,0.0849
296.542,0.0849
296.583,0.0849
296.625,1.3107711
296.667,64.5555262
296.708,64.5538848
296.75,64.5523566
296.792,64.5505171
296.833,64.5482814
296.875,64.5470645
296.917,64.5453665
296.958,35.1664856
297,0.0849
297.042,0.0849
297.083,0.0849
297.125,0.0849
297.167,0.0849
297.208,0.0849
297.25,0.0849
297.292,0.0849
297.333,0.0849
297.375,0.0849
297.417,0.0849
297.458,0.0849
297.5,0.0849
297.542,0.0849
297.583,0.0849
297.625,0.0849
297.667,2.2061265
297.708,64.5424799
297.75,64.360992
297.792,64.538433
297.833,64.5368765
297.875,64.5350653
297.917,64.5327164
297.958,64.7096763
298,30.8602161
298.042,0.0849
298.083,0.0849
298.125,0.0849
298.167,0.0849
298.208,0.0849
298.25,0.0849
298.292,0.0849
298.333,0.0849
298.375,0.0849
298.417,0.0849
298.458,0.0849
298.5,0.0849
298.542,0.0849
298.583,0.0849
298.625,0.0849
298.667,0.0849
298.708,0.0849
298.75,0.0849
298.792,0.0849
298.833,0.0849
298.875,0.0849
298.917,0.0849
298.958,0.0849
299,0.0849
299.042,0.0849
299.083,36.0538887
299.125,64.3486249
299.167,64.525415
299.208,64.5232076
299.25,64.5205474
299.292,4.8912871
299.333,0.0849
299.375,0.0849
299.417,0.0849
299.458,0.0849
299.5,0.0849
299.542,0.0849
299.583,0.0849
299.625,0.0849
299.667,0.0849
299.708,53.4179763
299.75,64.5182834
299.792,64.5165854
299.833,64.5149723
299.875,64.5131611
299.917,41.0573287
299.958,0.0849
300,0.0849
300.042,0.0849
300.083,0.0849
300.125,0.0849
300.167,0.0849
300.208,0.0849
300.25,0.0849
300.292,0.0849
300.333,0.0849
300.375,0.0849
300.417,0.0849
300.458,0.0849
300.5,0.0849
300.542,0.0849
300.583,0.0849
300.625,0.0849
300.667,0.0849
300.708,30.8511318
300.75,64.5100481
300.792,64.5084067
300.833,64.6851968
300.875,18.1379228
300.917,0.0849
300.958,0.0849
301,0.0849
301.042,0.0849
301.083,0.0849
301.125,0.0849
301.167,0.0849
301.208,0.0849
301.25,0.0849
301.292,0.0849
301.333,0.0849
301.375,0.0849
301.417,0.0849
301.458,0.0849
301.5,63.0697479
301.542,64.5001997
301.583,12.2290526
301.625,0.0849
301.667,0.0849
301.708,0.0849
301.75,0.0849
301.792,0.0849
301.833,0.0849
301.875,0.0849
301.917,0.0849
301.958,0.0849
302,0.0849
302.042,0.0849
302.083,0.0849
302.125,0.0849
302.167,0.0849
302.208,0.0849
302.25,0.0849
302.292,0.0849
302.333,0.0849
302.375,0.0849
302.417,0.0849
302.458,0.0849
302.5,0.0849
302.542,0.0849
302.583,0.0849
302.625,0.0849
302.667,0.0849
302.708,0.0849
302.75,6.8587597
302.792,64.4974263
302.833,64.4947661
302.875,64.4929549
302.917,23.6825437
302.958,0.0849
303,0.0849
303.042,0.0849
303.083,0.0849
303.125,0.0849
303.167,0.0849
303.208,0.0849
303.25,0.0849
303.292,0.0849
303.333,0.0849
303.375,0.0849
303.417,0.0849
303.458,3.0838227
303.5,16.5241153
303.542,17.8645165
303.583,40.187981
303.625,3.1838066
303.667,49.4523822
303.708,51.4043181
303.75,51.3882437
303.792,51.3375301
303.833,51.4425231
303.875,49.4648342
303.917,3.3832367
303.958,0.0849
304,0.0849
304.042,0.0849
304.083,0.0849
304.125,0.0849
304.167,0.0849
304.208,0.0849
304.25,0.0849
304.292,0.0849
304.333,0.0849
304.375,0.0849
304.417,0.0849
304.458,0.0849
304.5,0.0849
304.542,4.5481779
304.583,49.3336637
304.625,51.4809828
304.667,51.4514942
304.708,51.4613143
304.75,51.482511
304.792,51.3828667
304.833,51.4645122
304.875,49.236906
304.917,3.1344797
304.958,0.0849
305,0.0849
305.042,0.0849
305.083,0.0849
305.125,0.0849
305.167,0.0849
305.208,0.0849
305.25,0.0849
305.292,0.0849
305.333,0.0849
305.375,0.0849
305.417,0.0849
305.458,0.0849
305.5,5.6917526
305.542,49.2320101
305.583,51.5781367
305.625,51.5035945
305.667,51.3886116
305.708,51.67014
305.75,51.3729051
305.792,51.6994022
305.833,51.4158362
305.875,49.4772862
305.917,3.2530001
305.958,0.0849
306,0.0849
306.042,0.0849
306.083,0.0849
306.125,0.0849
306.167,0.0849
306.208,0.0849
