$Lewiston Spillway release 2019 YC 06/15/22,
240.125,7.5316488
240.167,7.5316488
240.208,7.5316488
240.25,7.5107068
240.292,7.5316488
240.333,7.5316488
240.375,7.5120086
240.417,7.4212222
240.458,7.3844322
240.5,7.3117012
240.542,7.2732698
240.583,7.308758
240.625,7.2373288
240.667,7.2373288
240.708,7.2373288
240.75,7.2373288
240.792,7.2373005
240.833,7.3309452
240.875,7.3844322
240.917,7.3844322
240.958,7.363943
241,7.404978
241.042,7.363943
241.083,7.3844322
241.125,7.3844322
241.167,7.3844322
241.208,7.3844605
241.25,7.3844605
241.292,7.363943
241.333,7.3844322
241.375,7.3844322
241.417,7.5124614
241.458,7.2373288
241.5,7.2373288
241.542,7.2373005
241.583,7.1922469
241.625,7.2373288
241.667,7.2373288
241.708,7.2373288
241.75,7.2373288
241.792,7.2171792
241.833,7.2373288
241.875,7.2373288
241.917,7.2373005
241.958,7.2373288
242,7.2373005
242.042,7.2372722
242.083,7.2172075
242.125,7.2373288
242.167,7.2933345
242.208,7.3844888
242.25,7.3844605
242.292,7.3844605
242.333,7.2912686
242.375,7.2171792
242.417,7.294608
242.458,7.328002
242.5,7.2373005
242.542,7.2373288
242.583,7.2373288
242.625,7.2373288
242.667,7.2373288
242.708,7.2373288
242.75,7.180842
242.792,7.2373288
242.833,7.1077148
242.875,7.0901122
242.917,7.0901122
242.958,7.0901122
243,7.1469386
243.042,7.2373288
243.083,7.2172075
243.125,7.2373288
243.167,7.2569124
243.208,7.3844605
243.25,7.3844888
243.292,7.3845171
243.333,7.3845171
243.375,7.3845171
243.417,7.363943
243.458,7.3292755
243.5,7.2372722
243.542,7.2373288
243.583,7.2373005
243.625,7.2373288
243.667,7.2171792
243.708,7.2573935
243.75,7.2171792
243.792,7.2373288
243.833,7.2005388
243.875,7.1441086
243.917,7.0901122
243.958,7.0704154
244,7.109809
244.042,7.0900556
244.083,7.2373288
244.125,7.2373005
244.167,7.2373005
244.208,7.2373288
244.25,7.2740905
244.292,7.3092108
244.333,7.4050346
244.375,7.3639996
244.417,7.3844322
244.458,7.3656693
244.5,7.2373288
244.542,7.2373005
244.583,7.2372722
244.625,7.2172075
244.667,7.2573935
244.708,8.7163434
244.75,9.6884484
244.792,13.0886085
244.833,19.2156434
244.875,22.8272328
244.917,24.8790677
244.958,29.46879
245,31.4256784
245.042,35.4908885
245.083,39.037586
245.125,42.9835682
245.167,46.1637241
245.208,51.1982658
245.25,52.3696594
245.292,57.208167
245.333,58.009057
245.375,66.7972258
245.417,69.9539776
245.458,70.2954454
245.5,70.5399008
245.542,69.7415861
245.583,69.7619338
245.625,69.8662759
245.667,69.7813759
245.708,69.6992776
245.75,69.2029805
245.792,64.7399856
245.833,64.1206684
245.875,64.0818974
245.917,64.0801145
245.958,60.5765179
246,58.7233773
246.042,58.4749882
246.083,58.4405754
246.125,54.9706275
246.167,53.1078932
246.208,53.0344264
246.25,52.9279052
246.292,47.2537835
246.333,46.0805504
246.375,45.8916762
246.417,45.985236
246.458,44.4497346
246.5,44.1824411
246.542,44.1824128
246.583,44.1824411
246.625,42.6985023
246.667,41.2237044
246.708,41.4085317
246.75,41.4085317
246.792,40.5452685
246.833,38.8652673
246.875,38.8007433
246.917,38.9036421
246.958,36.5523932
247,36.0508889
247.042,36.1490333
247.083,36.1518633
247.125,33.9250778
247.167,32.0246196
247.208,31.7852016
247.25,31.6969339
247.292,31.656663
247.333,29.8958653
247.375,29.9171469
247.417,30.0066032
247.458,28.3588074
247.5,27.2566356
247.542,27.2565507
247.583,26.9887478
247.625,24.4965932
247.667,24.1979716
247.708,24.1702659
247.75,24.0479533
247.792,23.8052525
247.833,21.3741127
247.875,21.2974197
247.917,21.1665039
247.958,19.7220153
248,18.4889277
248.042,18.4395725
248.083,18.3899343
248.125,16.7589487
248.167,15.7624491
248.208,15.7624491
248.25,15.7624208
248.292,13.8974508
248.333,13.3933995
248.375,13.3562133
248.417,13.4305857
248.458,11.6648072
248.5,11.1574165
248.542,11.2631736
248.583,11.1768869
248.625,10.0464151
248.667,7.9728458
248.708,7.6816671
248.75,7.6603289
248.792,6.8524771
248.833,6.9730917
248.875,8.114176
248.917,7.4596253
248.958,6.7505122
249,7.0901405
249.042,7.0901122
249.083,7.0901122
249.125,6.9183312
249.167,6.9129259
249.208,6.9264816
249.25,6.9457822
249.292,6.9457822
249.333,6.8900312
249.375,6.9289154
249.417,6.8900312
249.458,6.8375064
249.5,6.8178662
249.542,6.6385857
249.583,6.567298
249.625,6.5110659
249.667,6.5487898
249.708,6.5127356
249.75,6.5127356
249.792,6.5127356
249.833,6.8849655
249.875,7.5326393
249.917,7.5316488
249.958,7.5316488
250,7.5316488
250.042,7.5896072
250.083,7.6445941
250.125,7.6603289
250.167,7.702977
250.208,7.6603006
250.25,7.6816388
250.292,7.6816388
250.333,7.6816388
250.375,7.6816388
250.417,7.661659
250.458,7.5107351
250.5,7.5316771
250.542,7.5316771
250.583,7.5316488
250.625,7.5316488
250.667,7.5316488
250.708,7.5107351
250.75,7.5316488
250.792,7.5316488
250.833,7.5316488
250.875,7.5316488
250.917,7.5316205
250.958,7.5316488
251,7.5316205
251.042,7.5677879
251.083,7.5874564
251.125,7.6270481
251.167,7.6816671
251.208,7.6816671
251.25,7.6603289
251.292,7.702977
251.333,7.6603006
251.375,7.6816388
251.417,7.6816671
251.458,7.6816671
251.5,7.6816671
251.542,7.661659
251.583,7.6428395
251.625,7.7030336
251.667,7.6032478
251.708,7.5316488
251.75,7.5316488
251.792,7.6637815
251.833,7.6816671
251.875,7.6816388
251.917,7.6816671
251.958,7.6603289
252,7.7030053
252.042,7.6603006
252.083,7.6816671
252.125,7.6816388
252.167,7.6816388
252.208,7.6816671
252.25,7.6603289
252.292,7.6816388
252.333,7.6816388
252.375,7.6816388
252.417,7.6816388
252.458,7.6449903
252.5,7.6429244
252.542,7.6603572
252.583,7.6655078
252.625,7.6236521
252.667,7.6249822
252.708,7.6053986
252.75,7.6054269
252.792,7.6633287
252.833,7.6816388
252.875,7.6816671
252.917,7.6603006
252.958,7.6816671
253,7.7030053
253.042,7.6603289
253.083,7.6816388
253.125,7.6816388
253.167,7.6816671
253.208,7.6445658
253.25,7.6278122
253.292,7.60704
253.333,7.601663
253.375,7.5357806
253.417,7.5316488
253.458,7.5316771
253.5,7.5316488
253.542,7.4748224
253.583,7.4371268
253.625,7.3844605
253.667,7.4208543
253.708,7.3844605
253.75,7.4041007
253.792,7.5316488
253.833,7.5316488
253.875,7.5107351
253.917,7.6262557
253.958,7.5870885
254,7.5316771
254.042,7.5316771
254.083,7.5316205
254.125,7.5316771
254.167,7.5107068
254.208,7.5316488
254.25,7.5316488
254.292,7.5316488
254.333,7.5316488
254.375,7.5316488
254.417,7.5316205
254.458,7.3811494
254.5,7.404978
254.542,7.4408907
254.583,7.3811777
254.625,7.3113333
254.667,7.3845171
254.708,7.3845171
254.75,7.3845171
254.792,7.3845171
254.833,7.5145273
254.875,7.5107351
254.917,7.5725706
254.958,7.5278283
255,7.5316488
255.042,7.5316488
255.083,7.5316488
255.125,7.5316488
255.167,7.5107351
255.208,7.5525342
255.25,7.5107351
255.292,7.5316771
255.333,7.5316488
255.375,7.4944626
255.417,7.4175149
255.458,7.404978
255.5,7.3639713
255.542,7.3844888
255.583,7.3844605
255.625,7.3280586
255.667,7.2569407
255.708,7.3844888
255.75,7.363943
255.792,7.4050063
255.833,7.4571632
255.875,7.5316488
255.917,7.5316488
255.958,7.5316488
256,7.5316205
256.042,7.5316205
256.083,7.5316488
256.125,7.5107068
256.167,7.5316488
256.208,7.5316771
256.25,7.5316488
256.292,7.4016386
256.333,7.3844322
256.375,7.3844322
256.417,7.3844888
256.458,7.3639996
256.5,8.5496564
256.542,7.363943
256.583,10.9560054
256.625,11.4928281
256.667,7.3844888
256.708,7.3844888
256.75,7.5148669
256.792,7.5316488
256.833,7.5883337
256.875,7.6603006
256.917,7.6816954
256.958,7.6816671
257,7.6816954
257.042,7.6816671
257.083,7.6816671
257.125,7.6612628
257.167,9.051755
257.208,7.917491
257.25,6.9264816
257.292,6.9457822
257.333,6.9457822
257.375,6.9093035
257.417,6.8551373
257.458,6.8014239
257.5,6.9488103
257.542,6.7452201
257.583,7.0712644
257.625,7.2236033
257.667,7.3844888
257.708,7.3844888
257.75,7.3844888
257.792,7.5144707
257.833,7.5107351
257.875,7.6476222
257.917,7.6603572
257.958,7.6816671
258,7.6816671
258.042,7.6816671
258.083,7.6612345
258.125,7.6270764
258.167,7.5862112
258.208,7.5107068
258.25,7.5316488
258.292,7.5316488
258.333,7.5316488
258.375,7.5316488
258.417,7.5107351
258.458,7.5165932
258.5,7.3811211
258.542,7.4204298
258.583,7.3844605
258.625,7.3648486
258.667,7.3673107
258.708,7.3844888
258.75,7.4041007
258.792,7.5107351
258.833,7.5316488
258.875,7.5316488
258.917,7.6646022
258.958,7.6816954
259,7.623737
259.042,7.6057948
259.083,7.5477798
259.125,7.5316488
259.167,7.5316488
259.208,7.5107068
259.25,7.5525342
259.292,7.4915194
259.333,7.3844322
259.375,7.3844322
259.417,7.3844322
259.458,7.3844322
259.5,7.3844322
259.542,7.2343856
259.583,7.3304924
259.625,7.3844605
259.667,7.4044969
259.708,7.4016386
259.75,7.5144424
259.792,7.5316488
259.833,7.5107068
259.875,7.5525342
259.917,7.6057382
259.958,7.5870602
260,7.5316488
260.042,7.5316488
260.083,7.5316488
260.125,7.5316488
260.167,7.5107351
260.208,7.5316488
260.25,7.5316488
260.292,7.4388248
260.333,7.3844322
260.375,7.3844322
260.417,7.3844322
260.458,7.2924572
260.5,7.2941552
260.542,7.3275775
260.583,7.3844605
260.625,7.3844888
260.667,7.3844888
260.708,7.5144707
260.75,7.4380324
260.792,7.4195525
260.833,7.4965568
260.875,7.4563425
260.917,7.5316488
260.958,7.5316488
261,7.5316488
261.042,7.5316488
261.083,7.5107351
261.125,7.5525625
261.167,7.5107351
261.208,7.4208543
261.25,7.4020631
261.292,7.3844888
261.333,7.3844888
261.375,7.3844888
261.417,7.3831587
261.458,7.4020631
261.5,7.3473026
261.542,8.4421447
261.583,9.6884484
261.625,10.0318689
261.667,10.1695767
261.708,10.1695767
261.75,10.1695767
261.792,10.2033669
261.833,10.3337733
261.875,10.3337733
261.917,10.3337733
261.958,10.3960616
262,10.4950833
262.042,10.4551803
262.083,10.4341251
262.125,10.3458291
262.167,10.333745
262.208,9.2926729
262.25,9.0572452
262.292,9.0365296
262.333,8.3601879
262.375,7.6816671
262.417,7.6407453
262.458,7.5316488
262.5,7.5316488
262.542,7.5316488
262.583,7.8132621
262.625,9.9301304
262.667,10.0082384
262.708,10.0082384
262.75,9.9804478
262.792,10.036029
262.833,10.1224855
262.875,10.1695767
262.917,10.1695484
262.958,10.1695767
263,10.1695767
263.042,10.1695767
263.083,10.1413333
263.125,10.0485659
263.167,10.1695767
263.208,9.254949
263.25,8.7458886
263.292,8.7215789
263.333,8.0386433
263.375,7.5107351
263.417,7.4384569
263.458,7.4588612
263.5,7.4208543
263.542,8.1099027
263.583,9.4211549
263.625,9.8469001
263.667,9.8469001
263.708,9.8469001
263.75,9.8469001
263.792,9.8195623
263.833,9.8469001
263.875,9.8469001
263.917,9.8469284
263.958,9.8469284
264,9.8688609
264.042,9.8657196
264.083,9.8195623
264.125,9.8469001
264.167,9.8469284
264.208,8.8578151
264.25,8.4548231
264.292,8.4373903
264.333,7.6970057
264.375,7.0704437
264.417,7.1098373
264.458,7.0901122
264.5,7.0704437
264.542,7.5180648
264.583,8.7458886
264.625,9.659922
264.667,10.0082384
264.708,10.0082384
264.75,9.9804478
264.792,10.036029
264.833,9.9804478
264.875,10.0082667
264.917,10.0082667
264.958,10.0082667
265,10.0082667
265.042,10.0082667
265.083,10.0082667
265.125,9.9804478
265.167,10.0360573
265.208,9.1252218
265.25,8.5902103
265.292,8.5902103
265.333,8.4912169
265.375,6.526829
265.417,6.8205547
265.458,7.1242986
265.5,6.5656283
265.542,6.5488181
265.583,6.5127356
265.625,6.5127356
265.667,6.5127356
265.708,6.5127356
265.75,6.4946236
265.792,6.5308193
265.833,6.4946236
265.875,6.9862512
265.917,7.0901122
265.958,7.0901122
266,7.0704154
266.042,7.1098373
266.083,7.0704154
266.125,7.0901122
266.167,7.0901122
266.208,7.0901122
266.25,7.0901122
266.292,7.0901405
266.333,7.0901405
266.375,7.0704437
266.417,7.0901122
266.458,7.0901122
266.5,7.126506
266.542,7.1461462
266.583,7.2373288
266.625,7.163296
266.667,7.1068658
266.708,7.1068092
266.75,7.0901122
266.792,7.1461462
266.833,7.2373288
266.875,7.2373288
266.917,7.2373288
266.958,7.2171792
267,7.2373288
267.042,7.2565162
267.083,7.274515
267.125,7.2912686
267.167,7.2933062
267.208,7.3844322
267.25,7.3844322
267.292,7.3844322
267.333,7.3443028
267.375,7.3672824
267.417,7.3280586
267.458,7.2373005
267.5,7.2373005
267.542,7.1812948
267.583,7.0901122
267.625,7.0901122
267.667,7.0704154
267.708,7.0901122
267.75,7.0901405
267.792,7.1461462
267.833,7.2373288
267.875,7.2373288
267.917,7.2373288
267.958,7.2373288
268,7.2373288
268.042,7.2171792
268.083,7.2574218
268.125,7.2171792
268.167,7.2373288
268.208,7.2373288
268.25,7.2373288
268.292,7.2373288
268.333,7.2373288
268.375,7.2171792
268.417,7.2574218
268.458,7.2172075
268.5,7.2373288
268.542,7.2373288
268.583,7.2373288
268.625,7.2001143
268.667,7.2172075
268.708,7.2005388
268.75,7.2373288
268.792,7.2373288
268.833,7.2373005
268.875,7.2373005
268.917,7.2373288
268.958,7.2373288
269,7.2171792
269.042,7.2574218
269.083,7.2171792
269.125,7.2373288
269.167,7.2373288
269.208,7.2373288
269.25,7.2373005
269.292,7.2569407
269.333,7.2339894
269.375,7.2373288
269.417,7.2373005
269.458,7.2373288
269.5,7.1812948
269.542,7.1833324
269.583,7.2373005
269.625,7.2172075
269.667,7.2373288
269.708,7.1637205
269.75,7.2373288
269.792,7.2373288
269.833,7.2373288
269.875,7.2373005
269.917,7.2172075
269.958,7.2573935
270,7.2171792
270.042,7.2373288
270.083,7.2373288
270.125,7.2373288
270.167,7.2373288
270.208,7.2171792
270.25,7.2373288
270.292,7.2373288
270.333,7.274515
270.375,7.2373288
270.417,7.2373288
270.458,7.2372722
270.5,7.2172075
270.542,7.2737226
270.583,7.2373288
270.625,7.2373288
270.667,7.2373288
270.708,7.2373288
270.75,7.2373288
270.792,7.2373288
270.833,7.2171792
270.875,7.2574218
270.917,7.2171792
270.958,7.2373288
271,7.2373005
271.042,7.2373005
271.083,7.2373288
271.125,7.2373288
271.167,7.2171792
271.208,7.2373288
271.25,7.2373005
271.292,7.2373005
271.333,7.2373005
271.375,7.2373288
271.417,7.2373288
271.458,7.2171792
271.5,7.2373288
271.542,7.2373288
271.583,7.274515
271.625,7.2937024
271.667,7.420826
271.708,7.3844322
271.75,7.347246
271.792,7.347246
271.833,7.3443311
271.875,7.2373288
271.917,7.2373288
271.958,7.2373288
272,7.2373288
272.042,7.2373005
272.083,7.2373005
272.125,7.2171792
272.167,7.2373288
272.208,7.2373005
272.25,7.2373288
272.292,7.2373005
272.333,7.2373288
272.375,7.2373571
272.417,7.2373288
272.458,7.2172075
272.5,7.2574218
272.542,7.3103994
272.583,7.3844322
272.625,7.3844322
272.667,7.3844322
272.708,7.3844605
272.75,7.3844888
272.792,7.3648486
272.833,7.2916365
272.875,7.3874037
272.917,7.2711756
272.958,7.2373288
273,7.2373288
273.042,7.2373288
273.083,7.2373288
273.125,7.2373288
273.167,7.2373288
273.208,7.2172075
273.25,7.2373288
273.292,7.2373288
273.333,7.274515
273.375,7.2373288
273.417,7.2373288
273.458,7.2373288
273.5,7.3101164
273.542,7.2373288
273.583,7.3309169
273.625,7.3476988
273.667,7.3480667
273.708,7.344699
273.75,7.3672824
273.792,7.3844322
273.833,7.3844605
273.875,7.3844322
273.917,7.3844605
273.958,7.3844888
274,7.363943
274.042,7.3844888
274.083,7.3844888
274.125,7.3844888
274.167,7.3280869
274.208,7.2737226
274.25,7.3103994
274.292,7.2549031
274.333,7.2373288
274.375,7.2373288
274.417,7.3108805
274.458,7.2928817
274.5,7.3844888
274.542,7.2715435
274.583,7.3133992
274.625,7.3075128
274.667,7.2744584
274.708,7.2373288
274.75,7.2373288
274.792,7.2373288
274.833,7.2569124
274.875,7.3109088
274.917,7.2908158
274.958,7.2740056
275,7.2544786
275.042,7.2373288
275.083,7.2373005
275.125,7.2373288
275.167,7.2373288
275.208,7.2171792
275.25,7.2574218
275.292,7.2171792
275.333,7.2373288
275.375,7.2373288
275.417,7.2373288
275.458,7.2373288
275.5,7.2373288
275.542,7.2171792
275.583,7.2574218
275.625,7.2373288
275.667,7.2171792
275.708,7.2373288
275.75,7.2373288
275.792,7.2373288
275.833,7.2373288
275.875,7.2373288
275.917,7.2373288
275.958,7.2373288
276,7.2171792
276.042,7.2373288
276.083,7.2373288
276.125,7.2373288
276.167,7.2373288
276.208,7.2373288
276.25,7.2373288
276.292,7.2172075
276.333,7.2373288
276.375,7.2373288
276.417,7.2934194
276.458,7.2201224
276.5,7.2373288
276.542,7.2373288
276.583,7.2373288
276.625,7.2373288
276.667,7.2373288
276.708,7.2171792
276.75,7.218481
276.792,7.2197262
276.833,7.2373288
276.875,7.2373288
276.917,7.2373288
276.958,7.2373288
277,7.2171792
277.042,7.2574218
277.083,7.2171792
277.125,7.2373288
277.167,7.2373288
277.208,7.2373288
277.25,7.2569407
277.292,7.2737226
277.333,7.2908441
277.375,7.3467932
277.417,7.3844888
277.458,7.3472743
277.5,7.3108805
277.542,7.3108805
277.583,7.2548748
277.625,7.2373288
277.667,7.2171792
277.708,7.2574218
277.75,7.2171792
277.792,7.2373288
277.833,7.2373288
277.875,7.2373288
277.917,7.2373288
277.958,7.2373288
278,7.2171792
278.042,7.2373288
278.083,7.2574218
278.125,7.2171792
278.167,7.2373288
278.208,7.2373288
278.25,7.2373288
278.292,7.22499
278.333,7.3113616
278.375,7.2172075
278.417,7.2373288
278.458,7.2373005
278.5,7.2373005
278.542,7.2373005
278.583,7.2373288
278.625,7.1436558
278.667,7.0901122
278.708,7.0704154
278.75,7.127355
278.792,7.2197262
278.833,7.2373288
278.875,7.2373288
278.917,7.2373288
278.958,7.2171792
279,7.2574218
279.042,7.2171792
279.083,7.2373288
279.125,7.2372722
279.167,7.2373288
279.208,7.2373288
279.25,7.2373288
279.292,7.2172075
279.333,7.2574218
279.375,7.2172358
279.417,7.2373288
279.458,7.2373005
279.5,7.2373005
279.542,7.2373288
279.583,7.2171792
279.625,7.2373288
279.667,7.2373288
279.708,7.2373288
279.75,7.1988974
279.792,7.2373288
279.833,7.2373288
279.875,7.2373288
279.917,7.2171792
279.958,7.2373288
280,7.2373288
280.042,7.2373288
280.083,7.2373288
280.125,7.2373288
280.167,7.2373288
280.208,7.2172358
280.25,7.2373288
280.292,7.2373288
280.333,7.2373288
280.375,7.2373288
280.417,7.2373288
280.458,7.2373005
280.5,7.2172075
280.542,7.2373288
280.583,7.2373288
280.625,7.200086
280.667,7.2373288
280.708,7.2171792
280.75,7.2574218
280.792,7.2171792
280.833,7.2574218
280.875,7.2171792
280.917,7.2373288
280.958,7.2373288
281,7.2373288
281.042,7.2373288
281.083,7.2373288
281.125,7.2373288
281.167,7.2171792
281.208,7.2574218
281.25,7.2171792
281.292,7.2373288
281.333,7.2800052
281.375,7.6816388
281.417,7.6816388
281.458,7.6816388
281.5,7.6816388
281.542,7.6603006
281.583,7.6512446
281.625,7.586664
281.667,7.5316488
281.708,7.5316488
281.75,7.6266236
281.792,7.6603006
281.833,7.6816388
281.875,7.6816388
281.917,7.6816388
281.958,7.6816388
282,7.6816388
282.042,7.6816388
282.083,7.6603006
282.125,7.702977
282.167,7.6603006
282.208,7.6816388
282.25,7.8141394
282.292,7.7941596
282.333,7.6991282
282.375,7.7736704
282.417,7.777972
282.458,7.6603006
282.5,7.6816388
282.542,7.6816388
282.583,7.5687218
282.625,7.5491382
282.667,7.5316488
282.708,7.5316488
282.75,7.5316488
282.792,7.5316488
282.833,7.5107068
282.875,7.5525342
282.917,7.5107068
282.958,7.5316488
283,7.5887016
283.042,7.586664
283.083,7.5316488
283.125,7.5316488
283.167,7.5316771
283.208,7.5107634
283.25,7.5316771
283.292,7.5316771
283.333,7.5316771
283.375,7.5316488
283.417,7.5316488
283.458,7.5107351
283.5,7.5316488
283.542,7.5316205
283.583,7.5316488
283.625,7.5316488
283.667,7.5316488
283.708,7.5316488
283.75,7.5316488
283.792,7.5107068
283.833,7.5316488
283.875,7.5316488
283.917,7.5316488
283.958,7.5316488
284,7.5687218
284.042,7.5695708
284.083,7.6646022
284.125,7.6816671
284.167,7.6816954
284.208,7.6816671
284.25,7.6603006
284.292,7.6816671
284.333,7.6816671
284.375,7.6816954
284.417,7.6816671
284.458,7.7195891
284.5,7.565722
284.542,7.5525625
284.583,7.5107068
284.625,7.5316488
284.667,7.5316488
284.708,7.5316488
284.75,7.5316488
284.792,7.5316488
284.833,7.5316488
284.875,7.5107068
284.917,7.5316488
284.958,7.5316488
285,7.5316205
285.042,7.5316205
285.083,7.5316488
285.125,7.5316488
285.167,7.5316488
285.208,7.5316771
285.25,7.5107634
285.292,7.5525908
285.333,7.5107634
285.375,7.5316488
285.417,7.5316488
285.458,7.5316488
285.5,7.5316488
285.542,7.5316488
285.583,7.5316205
285.625,7.5316488
285.667,7.5107068
285.708,7.5525342
285.75,7.5107068
285.792,7.5316488
285.833,7.5316488
285.875,7.5316488
285.917,7.5316488
285.958,7.5316488
286,7.5316488
286.042,7.5316488
286.083,7.5107068
286.125,7.5316205
286.167,7.5683256
286.208,7.5316488
286.25,7.5316488
286.292,7.5316771
286.333,7.5316771
286.375,7.5107068
286.417,7.5695708
286.458,7.5316488
286.5,7.5316488
286.542,7.5316205
286.583,7.569118
286.625,7.5107068
286.667,7.5525342
286.708,7.5316488
286.75,7.5107068
286.792,7.5316488
286.833,7.5316488
286.875,7.5695708
286.917,7.5316488
286.958,7.5316488
287,7.5482326
287.042,7.5525342
287.083,7.5107351
287.125,7.5316488
287.167,7.5316488
287.208,7.5316488
287.25,7.5316488
287.292,7.5107351
287.333,6.5447429
287.375,6.2123877
287.417,6.229679
287.458,6.2297073
287.5,6.2297073
287.542,6.229679
287.583,6.229679
287.625,6.2123877
287.667,6.229679
287.708,6.2108029
287.75,6.2127839
287.792,6.229679
287.833,6.229679
287.875,6.229679
287.917,6.229679
287.958,6.2123877
288,6.229679
288.042,6.229679
288.083,6.229679
288.125,6.229679
288.167,6.2123877
288.208,6.2469986
288.25,6.2123877
288.292,6.2297073
288.333,5.5003314
288.375,4.8597892
288.417,4.8597892
288.458,4.8597609
288.5,4.8597609
288.542,4.8597892
288.583,4.8597892
288.625,4.8462618
288.667,4.8597892
288.708,4.8597892
288.75,4.8597892
288.792,4.8597892
288.833,4.8597892
288.875,4.8462618
288.917,4.87326
288.958,4.8462618
289,4.8597892
289.042,4.8597892
289.083,4.877505
289.125,4.8752976
289.167,4.8934096
289.208,4.8965226
289.25,4.9220775
289.292,4.8462901
289.333,4.1248099
289.375,3.6964894
289.417,3.6964894
289.458,3.6964894
289.5,3.6964894
289.542,3.6964894
289.583,3.6862448
289.625,3.7067623
289.667,3.6239565
289.708,3.6964894
289.75,3.6964894
289.792,3.6964894
289.833,3.6965177
289.875,3.6964894
289.917,3.6964894
289.958,3.6862448
290,3.6964894
290.042,3.6964894
290.083,3.6964894
290.125,3.6965177
290.167,3.6965177
290.208,3.6964894
290.25,3.6862165
290.292,3.6964894
290.333,3.6964894
290.375,3.6964894
290.417,3.6965177
290.458,3.6964894
290.5,3.6964894
290.542,3.6862448
290.583,3.644474
290.625,3.6547469
290.667,3.5867986
290.708,3.6030711
290.75,3.5992789
290.792,3.6964894
290.833,3.6964894
290.875,3.6862448
290.917,3.7067623
290.958,3.6862165
291,3.6964894
291.042,3.6964894
291.083,3.6964894
291.125,3.6964894
291.167,3.6964894
291.208,3.6964894
291.25,3.6862165
291.292,3.7067906
291.333,3.6862165
291.375,3.6964894
291.417,3.6964894
291.458,3.6964894
291.5,3.6653594
291.542,3.4529962
291.583,3.8401119
291.625,3.8132269
291.667,3.7294023
291.708,3.6034107
291.75,3.6197115
291.792,3.6964894
291.833,3.6964894
291.875,3.6964894
291.917,3.6964894
291.958,3.6862448
292,3.6964894
292.042,3.6964894
292.083,3.6964894
292.125,3.6964894
292.167,3.6964894
292.208,3.6964894
292.25,3.6862165
292.292,3.7067623
292.333,3.6862165
292.375,3.6172777
292.417,3.6030711
292.458,3.5719694
292.5,3.5719411
292.542,3.5620361
292.583,3.5818744
292.625,3.5620078
292.667,3.5719411
292.708,3.5719411
292.75,3.5719411
292.792,3.5719411
292.833,3.5719411
292.875,3.5719411
292.917,3.5620361
292.958,3.6611144
293,3.6554261
293.042,3.6964611
293.083,3.6965177
293.125,3.6964894
293.167,3.6964894
293.208,3.6964894
293.25,3.6964894
293.292,3.6964894
293.333,3.6699723
293.375,3.6819715
293.417,3.6490869
293.458,3.5719694
293.5,3.5719411
293.542,3.5719411
293.583,3.5719411
293.625,3.5719411
293.667,3.5620361
293.708,3.5719411
293.75,3.5719411
293.792,3.5719411
293.833,3.5620361
293.875,3.5818744
293.917,3.5620361
293.958,3.5719411
294,3.5719411
294.042,3.603439
294.083,3.5719411
294.125,3.5620078
294.167,3.5818744
294.208,3.5935057
294.25,3.5719411
294.292,3.5719694
294.333,3.5719411
294.375,3.1750902
294.417,1.6966699
294.458,5.0092415
294.5,3.6808961
294.542,3.3228728
294.583,3.1956643
294.625,3.2011545
294.667,3.2011828
294.708,3.2011828
294.75,3.2011828
294.792,3.2011828
294.833,3.2011545
294.875,3.1922683
294.917,3.2011828
294.958,3.2011828
295,3.2011828
295.042,3.2011828
295.083,3.2011828
295.125,3.2576413
295.167,3.3228728
295.208,3.2832245
295.25,3.2961859
295.292,3.2887147
295.333,3.2356805
295.375,3.2424159
295.417,3.2534812
295.458,3.210069
295.5,3.2230304
295.542,3.2011828
295.583,3.2011828
295.625,3.2011828
295.667,3.2011828
295.708,3.2011828
295.75,3.1704207
295.792,3.2011828
295.833,3.1922683
295.875,3.2011545
295.917,3.2011545
295.958,3.2011828
296,3.2011828
296.042,3.2011828
296.083,3.1922683
296.125,3.210069
296.167,3.1922683
296.208,3.2011828
296.25,3.2011828
296.292,3.2011828
296.333,3.2011828
296.375,3.2011828
296.417,3.1922683
296.458,3.2011828
296.5,3.2011828
296.542,3.2011828
296.583,3.1440451
296.625,3.1102266
296.667,3.0708896
296.708,3.0880111
296.75,3.0708896
296.792,3.0794645
296.833,3.1673926
296.875,3.2011828
296.917,3.2011828
296.958,3.2011828
297,3.1922683
297.042,3.210069
297.083,3.1922683
297.125,3.2011828
297.167,3.2011828
297.208,3.1922683
297.25,3.2011828
297.292,3.2011828
297.333,3.2011828
297.375,3.2011828
297.417,3.2011828
297.458,3.176392
297.5,3.0880111
297.542,3.0709179
297.583,3.0794645
297.625,3.0794645
297.667,3.0794645
297.708,3.0794645
297.75,3.0794645
297.792,3.1169054
297.833,3.210069
297.875,3.1922966
297.917,3.2011828
297.958,3.2011828
298,3.3086945
298.042,3.3228728
298.083,3.3228728
298.125,3.3228728
298.167,3.3228728
298.208,3.3228728
298.25,3.313647
298.292,3.3228728
298.333,3.3228728
298.375,3.3228728
298.417,3.313647
298.458,3.3320986
298.5,3.2977707
298.542,3.2620278
298.583,3.2011828
298.625,3.2011828
298.667,3.2011828
298.708,3.2011545
298.75,3.2785833
298.792,3.3136187
298.833,3.3228728
298.875,3.3228728
298.917,3.3228728
298.958,3.3228728
299,3.3398245
299.042,3.4474211
299.083,3.4474211
299.125,3.4378557
