$Lewiston spillway release year 2018 YC 06/23/22,
237.792,16.3977275
237.833,16.5136726
237.875,16.4891648
237.917,16.535124
237.958,16.535124
238,16.5351523
238.042,16.535124
238.083,16.535124
238.125,16.4192072
238.167,16.351174
238.208,16.3971615
238.25,16.351174
238.292,16.3512306
238.333,16.3512306
238.375,16.3965955
238.417,16.3056959
238.458,16.351174
238.5,16.3512023
238.542,16.3511174
238.583,16.3511174
238.625,16.3274869
238.667,16.3294679
238.708,16.3511174
238.75,16.3511174
238.792,16.3511174
238.833,16.3511174
238.875,16.3511174
238.917,16.3511174
238.958,16.3511174
239,16.3511174
239.042,16.3511174
239.083,16.3269492
239.125,16.2153057
239.167,16.1699974
239.208,16.1699974
239.25,16.1699974
239.292,16.1699974
239.333,16.2595386
239.375,16.1699974
239.417,16.1924959
239.458,16.3511174
239.5,16.3511174
239.542,16.3043092
239.583,16.3511174
239.625,16.3511174
239.667,16.3511174
239.708,16.3511174
239.75,16.3965389
239.792,16.3976143
239.833,16.4222636
239.875,16.535124
239.917,16.4891082
239.958,16.4901836
240,16.535124
240.042,16.5105879
240.083,16.4886271
240.125,16.4441678
240.167,16.3511174
240.208,16.3511174
240.25,16.3511174
240.292,16.3511174
240.333,16.3511174
240.375,16.3511174
240.417,16.3511174
240.458,16.3511174
240.5,16.3971332
240.542,16.3976143
240.583,16.4896459
240.625,16.4671757
240.667,16.4896176
240.708,16.4426396
240.75,16.4886554
240.792,16.4436584
240.833,16.535124
240.875,16.535124
240.917,16.535124
240.958,16.535124
241,16.4650815
241.042,16.3982369
241.083,16.3965389
241.125,16.3056959
241.167,16.3511174
241.208,16.3511174
241.25,16.3511174
241.292,16.3511174
241.333,16.3965955
241.375,16.3511174
241.417,16.3511174
241.458,16.4436301
241.5,16.3965389
241.542,15.91875
241.583,16.2653118
241.625,16.4431207
241.667,16.3266379
241.708,16.3511174
241.75,16.3511174
241.792,16.3511174
241.833,16.4426396
241.875,16.4666663
241.917,16.4635533
241.958,16.4221787
242,16.5116067
242.042,16.3511174
242.083,16.3511174
242.125,16.3511174
242.167,16.3511174
242.208,16.3511174
242.25,16.3511174
242.292,16.2152774
242.333,16.2379457
242.375,16.2383985
242.417,16.3511174
242.458,16.3511174
242.5,16.3756535
242.542,15.8894595
242.583,16.4216693
242.625,16.535124
242.667,16.4630722
242.708,16.4415925
242.75,16.3976143
242.792,16.3264681
242.833,16.2153057
242.875,16.1699974
242.917,16.1699974
242.958,16.1699974
243,16.1699974
243.042,16.1250853
243.083,16.1699974
243.125,16.1699974
243.167,16.168922
243.208,16.0085459
243.25,16.0314689
243.292,15.9859908
243.333,15.9859908
243.375,16.1014548
243.417,16.1699974
243.458,16.1250853
243.5,16.2149378
243.542,16.1944769
243.583,16.3058657
243.625,16.3502684
243.667,16.3056959
243.708,16.305328
243.75,16.1916186
243.792,16.1699974
243.833,16.1699974
243.875,16.1699974
243.917,16.2832257
243.958,16.2821786
244,16.1699974
244.042,16.1699974
244.083,16.1699974
244.125,16.1699974
244.167,16.145433
244.208,16.1239816
244.25,15.9859908
244.292,16.148546
244.333,16.1699974
244.375,16.1946467
244.417,16.2363892
244.458,16.3294679
244.5,16.3063468
244.542,16.3511174
244.583,16.3511174
244.625,16.3511174
244.667,16.3511174
244.708,16.3511174
244.75,16.3511174
244.792,16.3511174
244.833,16.3511174
244.875,16.3511174
244.917,16.3511174
244.958,16.3511174
245,16.3056959
245.042,16.3965389
245.083,16.3511174
245.125,16.3056959
245.167,16.3718896
245.208,16.1935147
245.25,16.2813579
245.292,16.1713841
245.333,16.1699974
245.375,16.2399267
245.417,16.3511174
245.458,16.3511174
245.5,16.3511174
245.542,16.3511174
245.583,16.3955767
245.625,16.3965955
245.667,16.5136726
245.708,16.3720594
245.75,16.3511174
245.792,16.3756535
245.833,16.4190657
245.875,16.3511174
245.917,16.5136726
245.958,16.535124
246,16.535124
246.042,16.535124
246.083,16.535124
246.125,16.535124
246.167,16.535124
246.208,16.4651098
246.25,16.3981237
246.292,16.3511174
246.333,16.3511174
246.375,16.3511174
246.417,16.3511174
246.458,16.3511174
246.5,16.3511174
246.542,16.443149
246.583,16.514182
246.625,16.5105879
246.667,16.514182
246.708,16.4190657
246.75,16.3511174
246.792,16.3516834
246.833,16.3965389
246.875,16.3511174
246.917,16.3056959
246.958,16.3511174
247,16.3965389
247.042,16.3056959
247.083,16.3511174
247.125,16.3266096
247.167,16.2156453
247.208,16.3064883
247.25,16.1250853
247.292,16.1699974
247.333,16.2395588
247.375,16.2141454
247.417,16.2600763
247.458,16.3511174
247.5,16.2831691
247.542,16.2610668
247.583,16.3289868
247.625,16.2615479
247.667,16.2817258
247.708,16.2157868
247.75,16.1699974
247.792,16.1699974
247.833,16.1699974
247.875,16.1936562
247.917,16.305328
247.958,16.3068562
248,16.2610668
248.042,16.2822069
248.083,16.2610668
248.125,16.1699974
248.167,16.1699974
248.208,16.1699974
248.25,16.1699974
248.292,16.1235005
248.333,16.1699974
248.375,16.1699974
248.417,16.2142869
248.458,16.1946467
248.5,16.1921563
248.542,16.2605574
248.583,16.2595386
248.625,16.3304867
248.667,16.3058374
248.708,16.2594254
248.75,16.3039696
248.792,16.3053563
248.833,16.3056959
248.875,16.3965389
248.917,16.3511174
248.958,16.3056959
249,16.4211882
249.042,16.5810549
249.083,16.4892214
249.125,16.6052231
249.167,16.7191023
249.208,16.6731714
249.25,16.6727186
249.292,16.7191589
249.333,16.7191589
249.375,16.6955567
249.417,16.4892214
249.458,16.535124
249.5,16.5810549
249.542,16.3266379
249.583,16.3511174
249.625,16.2811881
249.667,16.2615762
249.708,16.1699974
249.75,16.1699974
249.792,16.1464518
249.833,16.0779941
249.875,16.0319783
249.917,16.1490554
249.958,16.2152491
250,16.1699974
250.042,16.1699974
250.083,16.1699974
250.125,16.1699974
250.167,16.1700257
250.208,16.1946467
250.25,16.3511174
250.292,16.3757384
250.333,16.3721443
250.375,16.3971898
250.417,16.3059223
250.458,16.0392514
250.5,15.3427318
250.542,14.9255898
250.583,14.8171159
250.625,14.8171159
250.667,14.8171159
250.708,14.8171159
250.75,14.8171159
250.792,14.9305706
250.833,14.9954342
250.875,15.0199137
250.917,15.1793559
250.958,15.1371889
251,15.2215229
251.042,15.1793559
251.083,15.1793559
251.125,15.1372172
251.167,15.1970151
251.208,15.0408557
251.25,14.9954342
251.292,14.9537483
251.333,14.9954342
251.375,14.9919816
251.417,14.9953776
251.458,14.9537483
251.5,14.9953776
251.542,15.0370635
251.583,14.9997641
251.625,15.1333967
251.667,15.0414217
251.708,15.0370918
251.75,14.9537766
251.792,15.1119453
251.833,15.1333684
251.875,15.1793559
251.917,15.1793842
251.958,15.1793559
252,15.1093417
252.042,15.0863338
252.083,15.0414217
252.125,14.9954059
252.167,15.0659012
252.208,15.0169139
252.25,14.9954342
252.292,14.9953776
252.333,14.9953776
252.375,15.019942
252.417,15.1338778
252.458,15.1794125
252.5,15.1323496
252.542,15.1793559
252.583,15.1793842
252.625,15.1793842
252.667,15.1793842
252.708,15.1082946
252.75,15.040884
252.792,15.0204797
252.833,15.1793842
252.875,15.1793842
252.917,15.1793842
252.958,15.1333967
253,15.1553292
253.042,15.1578762
253.083,15.1793559
253.125,15.1793559
253.167,15.1793559
253.208,15.1793559
253.25,15.1371889
253.292,15.1793559
253.333,15.2215512
253.375,15.1333684
253.417,15.0206778
253.458,15.1328307
253.5,15.0409123
253.542,15.1990527
253.583,15.061826
253.625,15.0462044
253.667,15.0879186
253.708,14.9953776
253.75,14.9953776
253.792,14.9953776
253.833,14.8824889
253.875,14.9072514
253.917,14.8171159
253.958,14.8171159
254,14.8171442
254.042,14.8171442
254.083,14.8171159
254.125,14.8171442
254.167,14.8171159
254.208,14.8170876
254.25,14.8171442
254.292,14.8171442
254.333,14.9299763
254.375,14.9493335
254.417,14.9953776
254.458,14.9502957
254.5,14.9954059
254.542,15.0659012
254.583,15.0408557
254.625,14.94806
254.667,14.9751148
254.708,14.9953776
254.75,14.861179
254.792,14.950324
254.833,14.9953776
254.875,14.9954059
254.917,14.9953776
254.958,14.9953776
255,14.9953776
255.042,14.9536917
255.083,15.0370635
255.125,14.9953776
255.167,14.9953776
255.208,14.9953493
255.25,14.9954059
255.292,14.95372
255.333,14.9953776
255.375,15.0370352
255.417,14.9953776
255.458,15.0242719
255.5,15.0404029
255.542,15.1300856
255.583,15.1793842
255.625,15.1372172
255.667,15.1793842
255.708,15.1755354
255.75,15.0667219
255.792,15.1114076
255.833,15.1793842
255.875,15.1793842
255.917,15.2241548
255.958,15.1793842
256,15.1093134
256.042,15.1323779
256.083,15.1584422
256.125,15.1553575
256.167,15.0868432
256.208,15.1114359
256.25,15.0628165
256.292,15.1579328
256.333,15.1793842
256.375,15.1793842
256.417,15.2241831
256.458,15.2251453
256.5,15.2251736
256.542,15.1793842
256.583,15.1793842
256.625,15.1344438
256.667,15.1793842
256.708,15.133425
256.75,15.1083512
256.792,15.1124264
256.833,15.1793842
256.875,15.1793842
256.917,15.1793842
256.958,15.1793842
257,15.1793842
257.042,15.1793559
257.083,15.1793559
257.125,15.2246642
257.167,15.1372172
257.208,15.2215512
257.25,15.1372172
257.292,15.2215512
257.333,15.1793842
257.375,15.1793842
257.417,15.1372172
257.458,15.1793559
257.5,15.2215795
257.542,15.1793842
257.583,15.1372172
257.625,15.1082946
257.667,14.9953776
257.708,15.0370352
257.75,14.95372
257.792,14.9953776
257.833,14.9953776
257.875,14.9953493
257.917,14.9953493
257.958,14.9953776
258,14.9953776
258.042,14.9953776
258.083,15.0413651
258.125,14.9953776
258.167,14.9953776
258.208,14.9953776
258.25,14.9953493
258.292,14.9953776
258.333,15.0413934
258.375,14.9953776
258.417,14.9953776
258.458,14.9953776
258.5,14.9954059
258.542,14.9954059
258.583,14.9507768
258.625,14.9953776
258.667,14.9954059
258.708,14.9954059
258.75,14.972115
258.792,14.9745771
258.833,14.9508334
258.875,14.9953776
258.917,14.9953776
258.958,14.9954059
259,14.9953493
259.042,14.9953776
259.083,14.9953493
259.125,14.9953776
259.167,14.95372
259.208,14.9953776
259.25,15.0370352
259.292,14.9953776
259.333,14.9953776
259.375,14.9997075
259.417,14.9953776
259.458,14.9953776
259.5,15.1530652
259.542,15.1333401
259.583,15.0666653
259.625,15.0664106
259.667,15.1088606
259.708,15.0370352
259.75,14.95372
259.792,15.0419594
259.833,15.1579328
259.875,15.1333684
259.917,15.1793559
259.958,15.1793559
260,15.1793559
260.042,15.1793559
260.083,15.1793559
260.125,15.1793559
260.167,15.1333967
260.208,15.1793276
260.25,15.1793842
260.292,15.1333967
260.333,15.1793842
260.375,15.0163196
260.417,14.9953493
260.458,14.9953776
260.5,14.9954342
260.542,15.0664389
260.583,15.1103888
260.625,14.9954059
260.667,14.9953776
260.708,14.9953776
260.75,14.9953776
260.792,14.9953776
260.833,15.0653918
260.875,15.016829
260.917,15.0659295
260.958,15.108804
261,15.0413651
261.042,15.087862
261.083,15.0413368
261.125,15.0879186
261.167,14.9953776
261.208,14.9953776
261.25,14.9953776
261.292,14.9953493
261.333,14.9537483
261.375,15.0370352
261.417,14.9953776
261.458,14.9953776
261.5,14.95372
261.542,14.9953776
261.583,15.0370635
261.625,14.9954059
261.667,14.9537483
261.708,14.9057515
261.75,14.9513145
261.792,15.0370635
261.833,14.95372
261.875,14.9953776
261.917,14.9953776
261.958,15.0370352
262,14.95372
262.042,14.9953493
262.083,14.9953776
262.125,14.9953776
262.167,14.9953776
262.208,14.9953776
262.25,14.9953776
262.292,14.9953776
262.333,15.0188949
262.375,15.0173667
262.417,14.9953493
262.458,14.9953776
262.5,14.9953776
262.542,14.9953493
262.583,14.9953776
262.625,14.8999217
262.667,15.1166431
262.708,15.1793842
262.75,15.2029864
262.792,15.203043
262.833,15.3157053
262.875,15.3605042
262.917,15.3605042
262.958,15.3605042
263,15.3604759
263.042,15.3604759
263.083,15.3605042
263.125,15.3152242
263.167,15.3162147
263.208,15.3605042
263.25,15.3605325
263.292,15.3605042
263.333,15.3178561
263.375,15.4031806
263.417,15.4075954
263.458,15.0873809
263.5,15.0242719
263.542,15.1505182
263.583,14.9953776
263.625,14.95372
263.667,14.9953493
263.708,14.9508051
263.75,14.9236371
263.792,14.9334289
263.833,14.9953776
263.875,14.9954059
263.917,14.9953493
263.958,15.0127821
264,12.9435993
264.042,12.1989697
264.083,12.1989697
264.125,12.1989697
264.167,11.011247
264.208,9.7437183
264.25,9.6851656
264.292,9.6671102
264.333,8.4727936
264.375,7.7416348
264.417,7.6533954
264.458,7.6533671
264.5,7.6533388
264.542,7.6533954
264.583,7.6533954
264.625,7.5980406
264.667,7.5450913
264.708,7.9716289
264.75,8.2592984
264.792,8.2572042
264.833,8.2588456
264.875,8.314257
264.917,8.3892803
264.958,8.3513583
265,8.3892803
265.042,8.3517545
265.083,8.3892803
265.125,8.389252
265.167,8.3659894
265.208,8.389252
265.25,8.389252
265.292,8.3892803
265.333,8.3892803
265.375,8.3892803
265.417,8.3317747
265.458,8.2767595
265.5,8.2767595
265.542,8.2392903
265.583,8.239262
265.625,8.2392903
265.667,8.239262
265.708,8.239262
265.75,8.239262
265.792,8.239262
265.833,8.2767878
265.875,8.35133
265.917,8.352179
265.958,8.3721588
266,8.389252
266.042,8.389252
266.083,8.3659328
266.125,8.3379724
266.167,8.389252
266.208,8.389252
266.25,8.3659328
266.292,8.389252
266.333,8.4125712
266.375,8.389252
266.417,8.3659611
266.458,8.3692722
266.5,8.239262
266.542,8.2621284
266.583,8.2163673
266.625,8.239262
266.667,8.239262
266.708,8.239262
266.75,8.239262
266.792,8.239262
266.833,8.3346613
266.875,8.389252
266.917,8.3892803
266.958,8.389252
267,8.389252
267.042,8.389252
267.083,8.389252
267.125,8.3892803
267.167,8.3892803
267.208,8.3892803
267.25,8.3892803
267.292,8.389252
267.333,8.3892803
267.375,8.3892803
267.417,8.3892803
267.458,8.2567514
267.5,8.2772123
267.542,8.2392903
267.583,8.239262
267.625,8.2020475
267.667,8.202472
267.708,8.239262
267.75,8.2020758
267.792,8.239262
267.833,8.239262
267.875,8.2592701
267.917,8.3659611
267.958,8.4125712
268,8.389252
268.042,8.389252
268.083,8.3659611
268.125,8.4125712
268.167,8.389252
268.208,8.3659894
268.25,8.3892803
268.292,8.4125712
268.333,8.389252
268.375,8.3659611
268.417,8.35133
268.458,8.3167191
268.5,8.2534403
268.542,8.239262
268.583,8.239262
268.625,8.2392337
268.667,8.239262
268.708,8.2036889
268.75,8.2024437
268.792,8.2392337
268.833,8.239262
268.875,8.3346896
268.917,8.3892803
268.958,8.3892803
269,8.3892803
269.042,8.389252
269.083,8.389252
269.125,8.3892803
269.167,8.3892803
269.208,8.389252
269.25,8.352179
269.292,8.2938527
269.333,8.3517828
269.375,8.2392903
269.417,8.2392337
269.458,8.1824356
269.5,8.128892
269.542,8.1853222
269.583,8.1464663
269.625,8.0920737
269.667,8.1865391
269.708,8.239262
269.75,8.239262
269.792,8.239262
269.833,8.239262
269.875,8.239262
269.917,8.2392337
269.958,8.2588456
270,8.2338567
270.042,8.2621284
270.083,8.239262
270.125,8.239262
270.167,8.2163673
270.208,8.239262
270.25,8.2621284
270.292,8.2392337
270.333,8.2163956
270.375,8.146438
270.417,8.1284675
270.458,8.1145439
270.5,8.0696035
270.542,8.0920737
270.583,8.0920737
270.625,8.092102
270.667,8.0920737
270.708,8.0920737
270.75,8.0920737
270.792,8.0920737
270.833,8.1476832
270.875,8.1652575
270.917,8.239262
270.958,8.239262
271,8.239262
271.042,8.2392337
271.083,8.239262
271.125,8.239262
271.167,8.239262
271.208,8.2392903
271.25,8.239262
271.292,8.2392903
271.333,8.1824073
271.375,8.2020758
271.417,8.0920737
271.458,8.0920737
271.5,8.0920737
271.542,8.092102
271.583,8.0920737
271.625,8.092102
271.667,8.0920737
271.708,8.0920737
271.75,8.0696035
271.792,8.1710024
271.833,8.239262
271.875,8.2163673
271.917,8.2621284
271.958,8.239262
272,8.2392337
272.042,8.2163673
272.083,8.239262
272.125,8.2621284
272.167,8.2392337
272.208,8.2163673
272.25,8.2621567
272.292,8.2163673
272.333,8.239262
272.375,8.2621567
272.417,8.2163673
272.458,8.239262
272.5,8.1661065
272.542,8.2261874
272.583,8.2359509
272.625,8.2576004
272.667,8.239262
272.708,8.239262
272.75,8.239262
272.792,8.239262
272.833,8.239262
272.875,8.2392337
272.917,8.2759388
272.958,8.2767595
273,8.239262
273.042,8.239262
273.083,8.2392337
273.125,8.239262
273.167,8.239262
273.208,8.2392337
273.25,8.239262
273.292,8.2392337
273.333,8.2392903
273.375,8.239262
273.417,8.2392337
273.458,8.239262
273.5,8.239262
273.542,8.239262
273.583,8.239262
273.625,8.239262
273.667,8.239262
273.708,8.239262
273.75,8.239262
273.792,8.239262
273.833,8.2163673
273.875,8.2621284
273.917,8.239262
273.958,8.2163673
274,8.239262
274.042,8.239262
274.083,8.2621567
274.125,8.2163673
274.167,8.239262
274.208,8.2621567
274.25,8.1975478
274.292,8.1865391
274.333,8.1096763
274.375,8.1145722
274.417,8.0696318
274.458,8.092102
274.5,8.0920737
274.542,8.1661065
274.583,8.184926
274.625,8.2392903
274.667,8.239262
274.708,8.2392903
274.75,8.239262
274.792,8.239262
274.833,8.2392903
274.875,8.239262
274.917,8.2392337
274.958,8.239262
275,8.239262
275.042,8.2392337
275.083,8.2392337
275.125,8.239262
275.167,8.239262
275.208,8.239262
275.25,8.2016513
275.292,8.2028682
275.333,8.2028682
275.375,8.1464663
275.417,8.0920737
275.458,8.0920737
275.5,8.1284675
275.542,8.0920737
275.583,8.2220839
275.625,8.239262
275.667,8.239262
275.708,8.239262
275.75,8.2016513
275.792,8.2163673
275.833,8.2621284
275.875,8.2392337
275.917,8.239262
275.958,8.239262
276,8.2163673
276.042,8.2621567
276.083,8.2028682
276.125,8.2163673
276.167,8.1456456
276.208,8.1844732
276.25,8.1685403
276.292,8.092102
276.333,8.0696318
276.375,8.0920737
276.417,8.0920737
276.458,8.092102
276.5,8.1145722
276.542,8.1996137
276.583,8.239262
276.625,8.2767595
276.667,8.2392337
276.708,8.2392337
276.75,8.239262
276.792,8.239262
276.833,8.239262
276.875,8.239262
276.917,8.239262
276.958,8.239262
277,8.239262
277.042,8.239262
277.083,8.239262
277.125,8.239262
277.167,8.202472
277.208,8.2028682
277.25,8.1460418
277.292,8.1113177
277.333,8.1460701
277.375,8.092102
277.417,8.092102
277.458,8.0920737
277.5,8.1489001
277.542,8.239262
277.583,8.239262
277.625,8.202472
277.667,8.239262
277.708,8.2191973
277.75,8.2224801
277.792,8.239262
277.833,8.239262
277.875,8.2163673
277.917,8.2817403
277.958,8.2571759
278,8.313408
278.042,8.2163956
278.083,8.2621567
278.125,8.239262
278.167,8.239262
278.208,8.239262
278.25,8.2163673
278.292,8.2392903
278.333,8.239262
278.375,8.2621284
278.417,8.1796056
278.458,8.1836808
278.5,8.1836808
278.542,8.2392903
278.583,8.2392903
278.625,8.2392903
278.667,8.2392903
278.708,8.2392903
278.75,8.2392903
278.792,8.2392903
278.833,8.2392903
278.875,8.2392903
278.917,8.2392903
278.958,8.2392903
279,8.2392903
279.042,8.2392903
279.083,8.2392903
279.125,8.2392903
279.167,8.2392903
279.208,8.2025003
279.25,8.2392903
279.292,8.2020758
279.333,8.1468908
279.375,8.1284958
279.417,8.092102
279.458,8.092102
279.5,8.0920737
279.542,8.092102
279.583,8.1485039
279.625,8.2200463
279.667,8.1852939
279.708,8.1828318
279.75,8.1485322
279.792,8.239262
279.833,8.239262
279.875,8.239262
279.917,8.239262
279.958,8.239262
280,8.239262
280.042,8.239262
280.083,8.216339
280.125,8.2392903
280.167,8.262185
280.208,8.2163956
280.25,8.2392903
280.292,8.2392903
280.333,8.2392903
280.375,8.2392903
280.417,8.1452494
280.458,8.092102
280.5,8.092102
280.542,8.0184937
280.583,8.0552554
280.625,8.092102
280.667,8.0544913
280.708,8.055312
280.75,8.1280713
280.792,8.092102
280.833,8.092102
280.875,8.092102
280.917,8.1856901
280.958,8.2192539
281,8.1861429
281.042,8.2016796
281.083,8.1464663
281.125,8.092102
281.167,8.1296844
281.208,8.092102
281.25,8.092102
281.292,8.092102
281.333,8.0696318
281.375,8.1145722
281.417,8.0720373
281.458,7.9449137
281.5,7.9228397
281.542,7.944942
281.583,7.967016
281.625,8.1483907
281.667,8.092102
281.708,8.0696035
281.75,8.092102
281.792,8.1145722
281.833,8.1656537
281.875,8.1623992
281.917,8.2392054
281.958,8.2392054
282,8.2621001
282.042,8.216339
282.083,8.239262
282.125,8.1660782
282.167,8.2192256
282.208,8.1489001
282.25,8.1836525
282.292,8.092102
282.333,8.1108932
282.375,8.1092801
282.417,8.092102
282.458,8.036068
282.5,7.9829489
282.542,7.944942
282.583,7.944942
282.625,8.0017401
282.667,8.055312
282.708,8.092102
282.75,8.092102
282.792,8.092102
282.833,8.1116856
282.875,8.1452211
282.917,8.2220556
282.958,8.2392054
283,8.2392337
283.042,8.2392337
283.083,8.2392337
283.125,8.2392903
283.167,8.2392903
283.208,8.2196501
283.25,8.2032927
283.292,8.128892
283.333,8.092102
283.375,8.092102
283.417,8.092102
283.458,8.0696035
283.5,8.058142
283.542,7.944942
283.583,7.922868
283.625,8.003806
283.667,7.9645539
283.708,8.0319928
283.75,8.0920737
283.792,8.1145722
283.833,8.1485039
283.875,8.1799735
283.917,8.239262
283.958,8.2621284
284,8.2163673
284.042,8.239262
284.083,8.239262
284.125,8.239262
284.167,8.2392903
284.208,8.2392903
284.25,8.2392903
284.292,8.2392903
284.333,8.2392903
284.375,8.239262
284.417,8.2392903
284.458,8.1828318
284.5,8.0920737
284.542,8.092102
284.583,8.0557082
284.625,7.9629408
284.667,7.9449137
284.708,7.9449137
284.75,7.9645539
284.792,8.092102
284.833,8.1121101
284.875,8.239262
284.917,8.2392903
284.958,8.2392903
285,8.2392903
285.042,8.239262
285.083,8.2392903
285.125,8.2392903
285.167,8.2392903
285.208,8.2392903
285.25,8.1652858
285.292,8.239262
285.333,8.2192539
285.375,8.1117139
285.417,8.1464663
285.458,8.092102
285.5,8.0352756
285.542,7.9228114
285.583,7.944942
285.625,7.9669877
285.667,7.922868
285.708,7.9825244
285.75,8.0973941
285.792,8.1292882
285.833,8.1627954
285.875,8.2392337
285.917,8.2621284
285.958,8.2392337
286,8.2163673
286.042,8.239262
286.083,8.2392903
286.125,8.2392903
286.167,8.239262
286.208,8.239262
286.25,8.239262
286.292,8.1840487
286.333,8.0920454
286.375,8.092102
286.417,8.092102
286.458,8.092102
286.5,8.0356435
286.542,7.944942
286.583,7.944942
286.625,7.8884835
286.667,7.7976971
286.708,7.8913418
286.75,7.9448854
286.792,8.0013156
286.833,8.0920737
286.875,8.1116856
286.917,8.2392054
286.958,8.2392337
287,8.2392337
287.042,8.239262
287.083,8.2392337
287.125,8.2392903
287.167,8.2392903
287.208,8.2392903
287.25,8.239262
287.292,8.2392337
287.333,7.3215496
287.375,6.5183956
287.417,6.4648237
287.458,6.3796973
287.5,6.3611891
287.542,6.2608373
287.583,6.2611769
287.625,6.3125414
287.667,6.1914174
287.708,6.243829
287.75,6.3136451
287.792,6.3797256
287.833,6.414761
287.875,6.5183956
287.917,6.5183673
287.958,6.5364793
288,6.5002836
288.042,6.5183956
288.083,6.5183956
288.125,6.5364793
288.167,6.5002836
288.208,6.5183956
288.25,6.5184239
288.292,6.4418724
288.333,5.4529855
288.375,4.8488088
288.417,4.8010667
288.458,4.7862092
288.5,4.8977112
288.542,5.1739758
288.583,5.1739475
288.625,5.1739475
288.667,5.1739475
288.708,5.1739475
288.75,5.1912954
288.792,5.3041558
288.833,5.3869616
288.875,5.4343358
288.917,5.4679562
288.958,4.8599873
289,4.768833
289.042,4.7225059
289.083,4.7225059
289.125,4.6758109
289.167,4.6733488
289.208,4.6588309
289.25,4.6899892
289.292,4.59026
289.333,3.9374922
289.375,3.9087677
289.417,3.8019069
289.458,3.7708335
289.5,3.7262044
289.542,3.6653311
289.583,3.6653594
289.625,3.6653594
289.667,3.6653311
289.708,3.6653594
289.75,3.6653594
289.792,3.6551714
289.833,3.6755474
289.875,3.6653594
289.917,3.6815753
289.958,3.730223
290,3.7830308
290.042,3.7870494
290.083,3.7765501
290.125,3.7870494
290.167,3.7870494
290.208,3.7870494
290.25,3.7576174
290.292,3.7559477
290.333,3.7099885
290.375,3.6957819
290.417,3.6653594
290.458,3.6653594
290.5,3.6065803
290.542,3.5603381
290.583,3.5765257
290.625,3.5464711
290.667,3.5464711
290.708,3.5464711
290.75,3.5464711
290.792,3.5623474
290.833,3.6653594
290.875,3.6653594
290.917,3.6653594
290.958,3.6653594
291,3.6653594
291.042,3.6653594
291.083,3.6653594
291.125,3.6653594
291.167,3.6551714
291.208,3.6755474
291.25,3.7113186
291.292,3.7870494
291.333,3.7765501
291.375,3.797577
291.417,3.740411
291.458,3.6653594
291.5,3.6551714
291.542,3.6653594
291.583,3.6653594
291.625,3.6755474
291.667,3.6653594
291.708,3.6551714
291.75,3.6653594
291.792,3.6653594
291.833,3.7221858
291.875,3.7765218
291.917,3.7870494
291.958,3.7870494
292,3.7870494
292.042,3.7870777
292.083,3.7870777
292.125,3.7870777
292.167,3.7870494
292.208,3.7870494
292.25,3.7870494
292.292,3.7870494
292.333,3.8178115
292.375,3.7870777
292.417,3.7870777
292.458,3.7099885
292.5,3.6653311
292.542,3.6653594
292.583,3.6653311
292.625,3.6653594
292.667,3.6653594
292.708,3.6653594
292.75,3.6653594
292.792,3.6653594
292.833,3.6653311
292.875,3.7728711
292.917,3.7870494
292.958,3.7870494
293,3.7870777
293.042,3.7870777
293.083,3.7870777
293.125,3.7870777
293.167,3.7870494
293.208,3.7870494
293.25,3.7870494
293.292,3.7765218
293.333,3.7870494
293.375,3.797577
293.417,3.7400431
293.458,3.6551714
293.5,3.6653594
293.542,3.6755474
293.583,3.6653594
293.625,3.6551714
293.667,3.6653594
293.708,3.6755474
293.75,3.6551714
293.792,3.6653594
293.833,3.7119978
293.875,3.797577
293.917,3.7765218
293.958,3.7870494
294,3.7870494
294.042,3.797577
294.083,3.7765501
294.125,3.7870494
294.167,3.7870494
294.208,3.7870494
294.25,3.7870494
294.292,3.7870494
294.333,3.7870777
294.375,3.7870494
294.417,3.7870494
294.458,3.7870494
294.5,3.7870494
294.542,3.7870777
294.583,3.7870777
294.625,3.7870494
294.667,3.7870494
294.708,3.7870494
294.75,3.7870494
294.792,3.7870777
294.833,3.7870777
294.875,3.7870494
294.917,3.7870494
294.958,3.7870494
295,3.7870494
295.042,3.7870777
295.083,3.7870494
295.125,3.7870494
295.167,3.7870777
295.208,3.7870494
295.25,3.7870494
295.292,3.7870494
295.333,3.7765784
295.375,3.797577
295.417,3.7870494
295.458,3.7870494
295.5,3.7765218
295.542,3.7870777
295.583,3.797577
295.625,3.7870494
295.667,3.7765218
295.708,3.7870494
295.75,3.797577
295.792,3.7765218
295.833,3.7870494
295.875,3.7870494
295.917,3.7870494
295.958,3.7870494
296,3.7870494
296.042,3.7870494
296.083,3.7870777
296.125,3.7870494
296.167,3.7870494
296.208,3.7870494
296.25,3.7870777
296.292,3.7870494
296.333,3.7870494
296.375,3.7870494
296.417,3.7870494
296.458,3.7870494
296.5,3.7870494
296.542,3.7870494
296.583,3.7870494
296.625,3.7870494
296.667,3.7870494
296.708,3.7870494
296.75,3.7870494
296.792,3.7870494
296.833,3.7870494
296.875,3.7870494
296.917,3.7870494
296.958,3.7870494
297,3.7870494
297.042,3.7870494
297.083,3.7870494
297.125,3.7870494
297.167,3.7870494
297.208,3.7765501
297.25,3.797577
297.292,3.7870494
297.333,3.7870494
297.375,3.7765218
297.417,3.7870494
297.458,3.797577
297.5,3.7870494
297.542,3.7870494
297.583,3.7870494
297.625,3.7765501
